player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Joe Thuney,10712,G,KC,11,1,16,86.1,0,11,520,100.0,100.0,98.7,2,12,1,551,551,80.0,0,9,211,100.0,100.0,97.4,10,1,233,233
Trey Smith,62960,G,KC,11,0,16,64.2,3,22,520,100.0,100.0,96.8,3,29,4,551,551,51.5,1,16,211,100.0,100.0,94.1,21,4,233,233
Orlando Brown Jr.,46227,T,KC,11,3,16,74.2,11,15,520,100.0,100.0,96.7,4,30,4,551,551,60.6,8,11,211,100.0,100.0,93.6,23,4,233,233
Creed Humphrey,59996,C,KC,11,1,16,75.7,1,7,520,100.0,100.0,99.0,1,9,1,551,551,65.6,0,5,211,100.0,100.0,98.3,6,1,233,233
Robert Hunt,46139,G,MIA,11,1,17,63.2,3,23,479,100.0,100.0,96.9,3,28,2,518,518,58.7,0,16,196,100.0,100.0,94.9,18,2,217,217
Jesse Davis,9989,T,MIA,11,1,17,51.8,10,30,459,100.0,100.0,94.6,2,45,5,497,497,46.1,7,19,184,100.0,100.0,90.8,30,4,204,204
Austin Jackson,60816,G,MIA,10,0,17,46.8,5,35,450,100.0,100.0,95.3,3,41,1,488,488,33.0,5,22,190,100.0,100.0,92.4,28,1,211,211
Liam Eichenberg,41851,T,MIA,11,3,17,42.2,7,33,446,100.0,100.0,93.5,3,49,9,482,482,30.4,5,23,181,100.0,100.0,87.8,36,8,200,200
Alex Cappa,66578,G,TB,10,0,30,68.7,4,14,450,100.0,100.0,97.6,0,20,2,469,469,51.8,2,14,182,100.0,100.0,95.1,17,1,190,190
Tristan Wirfs,64818,T,TB,10,1,30,82.5,1,6,450,100.0,100.0,99.0,2,8,1,469,469,81.7,0,4,182,100.0,100.0,98.9,4,0,190,190
Rashawn Slater,59971,T,LAC,10,0,27,77.8,2,10,432,100.0,100.0,97.9,1,15,3,466,466,61.3,2,8,184,100.0,100.0,95.7,13,3,202,202
Matt Feiler,9289,G,LAC,10,0,27,62.4,5,6,432,100.0,100.0,98.0,1,14,3,466,466,53.6,2,4,184,100.0,100.0,97.8,7,1,202,202
Corey Linsley,8796,C,LAC,10,1,27,80.5,1,5,432,100.0,100.0,99.3,3,6,0,466,466,74.9,0,3,184,100.0,100.0,99.2,3,0,202,202
Alijah Vera-Tucker,57107,G,NYJ,10,1,22,51.6,4,23,438,100.0,100.0,96.7,3,28,1,466,466,52.2,3,13,205,100.0,100.0,95.6,17,1,216,216
Connor McGovern,10778,C,NYJ,10,0,22,65.3,2,11,438,100.0,100.0,97.8,1,16,3,466,466,59.9,0,7,205,100.0,100.0,96.8,10,3,216,216
Ryan Jensen,7985,C,TB,10,1,30,60.9,3,10,444,100.0,100.0,98.3,2,14,1,461,461,47.8,2,9,180,100.0,100.0,96.4,12,1,188,188
Donovan Smith,9467,T,TB,10,0,30,86.0,2,13,442,100.0,100.0,98.1,2,16,1,459,459,73.4,2,10,179,100.0,100.0,96.6,12,0,187,187
Daryl Williams,9535,G,BUF,10,0,4,68.1,7,16,429,100.0,100.0,96.6,1,26,3,456,456,61.0,4,12,185,100.0,100.0,94.6,18,2,198,198
Mitch Morse,9482,C,BUF,10,1,4,65.8,1,12,429,100.0,100.0,98.0,4,15,2,456,456,60.8,0,7,185,100.0,100.0,97.0,9,2,198,198
Dion Dawkins,11818,T,BUF,10,2,4,79.3,4,10,429,100.0,100.0,97.9,6,16,2,455,455,70.3,4,7,185,100.0,100.0,96.5,12,1,198,198
Tyler Biadasz,41178,C,DAL,10,0,9,61.6,3,11,410,100.0,100.0,98.3,1,14,0,447,447,43.3,2,10,174,100.0,100.0,96.6,12,0,193,193
Taylor Moton,11819,T,CAR,11,0,5,77.4,2,19,424,100.0,100.0,97.5,1,21,0,447,447,71.9,2,16,214,100.0,100.0,95.8,18,0,228,228
Kevin Zeitler,7032,G,BLT,10,0,3,73.6,0,10,417,100.0,100.0,98.8,2,10,0,445,445,56.9,0,8,169,100.0,100.0,97.6,8,0,179,179
Dan Moore Jr.,60120,T,PIT,10,1,25,54.6,7,17,411,100.0,100.0,95.9,1,29,5,442,442,37.3,5,14,175,100.0,100.0,92.9,22,3,187,187
Bradley Bozeman,27934,C,BLT,10,0,3,67.6,2,11,410,100.0,100.0,97.7,0,16,3,439,439,58.7,2,8,170,100.0,100.0,96.5,11,1,180,180
Alejandro Villanueva,9091,T,BLT,10,0,3,51.1,7,24,410,100.0,100.0,94.5,3,38,7,438,438,25.1,5,21,174,100.0,100.0,89.7,31,5,184,184
David Quessenberry,7957,T,TEN,11,0,31,63.2,7,13,411,100.0,100.0,95.9,0,27,7,438,438,54.7,5,9,176,100.0,100.0,92.6,20,6,189,189
Will Hernandez,46180,G,NYG,10,2,21,55.0,3,16,404,100.0,100.0,96.7,3,23,4,438,438,47.4,2,11,165,100.0,100.0,94.2,16,3,180,180
Kendrick Green,56642,C,PIT,10,1,25,56.3,4,6,405,100.0,100.0,98.5,2,11,1,437,437,47.1,3,5,170,100.0,100.0,97.1,9,1,182,182
Storm Norton,12188,T,LAC,10,2,27,42.6,7,25,404,100.0,100.0,95.0,2,36,4,436,436,28.0,5,19,178,100.0,100.0,91.0,28,4,194,194
Ben Jones,7099,C,TEN,11,1,31,63.8,4,11,407,100.0,100.0,97.9,1,16,1,434,434,50.7,4,7,173,100.0,100.0,96.2,12,1,186,186
Billy Turner,8702,T,GB,11,1,12,67.7,3,20,404,100.0,100.0,96.4,4,26,3,432,432,59.1,1,14,142,100.0,100.0,93.3,17,2,158,158
Royce Newman,41746,G,GB,11,0,12,59.4,3,13,404,100.0,100.0,96.8,0,21,5,432,432,42.2,2,11,142,100.0,100.0,92.6,17,4,158,158
Kolton Miller,47013,T,LV,10,2,23,86.0,1,16,407,100.0,100.0,97.4,3,19,2,430,430,79.6,1,14,230,100.0,100.0,95.9,17,2,248,248
Morgan Moses,8701,T,NYJ,10,0,22,67.4,8,21,403,100.0,100.0,95.9,1,31,2,430,430,61.7,7,14,193,100.0,100.0,93.5,23,2,203,203
Andre James,47058,C,LV,10,0,23,57.9,2,11,407,100.0,100.0,98.4,0,13,0,430,430,63.3,1,9,230,100.0,100.0,97.8,10,0,248,248
George Fant,11282,T,NYJ,10,2,22,71.0,3,12,407,100.0,100.0,98.2,2,15,0,429,429,66.7,2,7,193,100.0,100.0,97.7,9,0,202,202
Brian O'Neill,46854,T,MIN,10,0,18,76.8,1,10,398,100.0,100.0,98.6,0,11,0,428,428,77.5,0,3,149,100.0,100.0,99.0,3,0,157,157
Ezra Cleveland,41973,G,MIN,10,0,18,51.2,3,17,398,100.0,100.0,97.2,1,21,1,428,428,29.1,2,14,149,100.0,100.0,94.0,17,1,157,157
Oli Udoh,28394,G,MIN,10,2,18,50.0,4,22,397,100.0,100.0,96.7,4,26,0,427,427,26.6,2,18,148,100.0,100.0,93.2,20,0,156,156
Jonah Jackson,37070,G,DET,10,0,11,47.4,6,19,392,100.0,100.0,96.0,3,28,3,426,426,34.0,4,16,210,100.0,100.0,94.3,22,2,227,227
Ryan Kelly,10652,C,IND,11,1,14,59.0,3,15,394,100.0,100.0,97.0,2,21,3,426,426,51.0,2,11,177,100.0,100.0,95.2,15,2,194,194
Ali Marpet,9494,G,TB,10,0,30,70.2,1,13,412,100.0,100.0,98.1,1,15,1,426,426,56.6,1,10,165,100.0,100.0,96.1,12,1,171,171
Penei Sewell,81788,T,DET,10,1,11,65.9,5,17,390,100.0,100.0,96.2,1,26,4,424,424,55.3,4,14,208,100.0,100.0,94.2,21,3,225,225
D.J. Humphries,9457,T,ARZ,11,1,1,66.8,2,13,402,100.0,100.0,97.1,2,19,4,424,424,56.4,0,7,128,100.0,100.0,94.9,10,3,139,139
Jawaan Taylor,41665,T,JAX,10,2,15,66.9,3,20,396,100.0,100.0,96.3,8,26,3,423,423,60.1,2,16,191,100.0,100.0,94.8,19,1,204,204
