player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Tristan Wirfs,64818,T,TB,16,1,30,84.3,2,8,722,100.0,100.0,99.0,2,12,2,756,756,81.7,1,5,309,100.0,100.0,98.7,7,1,324,324
Alex Cappa,66578,G,TB,16,0,30,69.2,6,18,722,100.0,100.0,97.6,0,29,5,756,756,52.5,3,18,309,100.0,100.0,95.3,25,4,324,324
Trey Smith,62960,G,KC,16,1,16,62.6,7,33,701,100.0,100.0,96.6,5,44,4,751,751,47.4,4,25,295,100.0,100.0,93.7,33,4,327,327
Joe Thuney,10712,G,KC,16,1,16,88.3,2,12,701,100.0,100.0,98.9,3,15,1,751,751,81.9,1,10,295,100.0,100.0,97.8,12,1,327,327
Creed Humphrey,59996,C,KC,16,1,16,78.6,1,8,701,100.0,100.0,99.2,3,10,1,751,751,71.8,0,5,295,100.0,100.0,98.8,6,1,327,327
Ryan Jensen,7985,C,TB,16,2,30,62.0,5,14,715,100.0,100.0,98.4,4,21,2,747,747,48.6,3,12,306,100.0,100.0,96.9,17,2,321,321
Donovan Smith,9467,T,TB,16,2,30,84.4,4,22,713,100.0,100.0,98.0,4,27,1,745,745,70.5,4,18,305,100.0,100.0,96.4,22,0,320,320
Tyler Biadasz,41178,C,DAL,16,0,9,66.7,4,16,676,100.0,100.0,98.5,1,20,0,735,735,54.4,3,13,282,100.0,100.0,97.2,16,0,314,314
Kevin Zeitler,7032,G,BLT,16,0,3,78.3,0,16,682,100.0,100.0,98.7,3,17,1,728,728,62.3,0,14,273,100.0,100.0,97.1,15,1,292,292
Mitch Morse,9482,C,BUF,16,1,4,69.3,2,20,681,100.0,100.0,98.1,4,24,2,727,727,58.2,1,14,290,100.0,100.0,96.7,17,2,311,311
Daryl Williams,9535,G,BUF,16,0,4,72.6,9,24,680,100.0,100.0,97.0,3,37,4,725,725,63.1,5,18,289,100.0,100.0,95.0,26,3,309,309
Alejandro Villanueva,9091,T,BLT,16,1,3,56.4,9,36,675,100.0,100.0,95.3,7,54,9,721,721,34.1,6,30,278,100.0,100.0,91.4,42,6,297,297
Orlando Brown Jr.,46227,T,KC,15,3,16,73.6,12,19,664,100.0,100.0,97.1,5,35,4,711,711,59.6,9,15,277,100.0,100.0,94.2,28,4,308,308
Robert Hunt,46139,G,MIA,16,1,17,67.2,3,25,662,100.0,100.0,97.6,3,30,2,711,711,59.5,0,17,248,100.0,100.0,95.8,19,2,273,273
Dan Moore Jr.,60120,T,PIT,16,1,25,58.9,9,30,653,100.0,100.0,95.9,1,46,7,704,704,41.1,7,26,275,100.0,100.0,92.5,37,4,295,295
Jesse Davis,9989,T,MIA,16,1,17,50.9,10,39,642,100.0,100.0,94.9,2,57,8,690,690,41.8,7,23,236,100.0,100.0,90.7,37,7,260,260
Kolton Miller,47013,T,LV,16,2,23,84.0,5,24,646,100.0,100.0,97.1,4,33,4,684,684,83.1,3,19,345,100.0,100.0,95.9,25,3,374,374
Andre James,47058,C,LV,16,0,23,65.9,3,12,646,100.0,100.0,98.5,0,17,2,684,684,68.8,2,9,345,100.0,100.0,98.1,12,1,374,374
Rashawn Slater,59971,T,LAC,15,0,27,81.5,5,13,630,100.0,100.0,97.9,2,22,4,680,680,68.9,4,10,291,100.0,100.0,96.6,17,3,313,313
Austin Jackson,60816,G,MIA,15,0,17,47.6,6,41,631,100.0,100.0,96.0,5,49,2,679,679,31.1,6,27,241,100.0,100.0,92.3,35,2,266,266
Bradley Bozeman,27934,C,BLT,15,0,3,72.2,3,15,631,100.0,100.0,98.1,0,21,3,675,675,66.8,3,9,258,100.0,100.0,97.3,13,1,276,276
Liam Eichenberg,41851,T,MIA,16,3,17,46.5,8,42,629,100.0,100.0,94.6,5,59,9,675,675,30.6,6,28,233,100.0,100.0,89.3,42,8,256,256
Ali Marpet,9494,G,TB,15,0,30,76.3,2,17,647,100.0,100.0,98.4,1,20,1,673,673,64.6,1,14,274,100.0,100.0,96.9,16,1,285,285
Will Hernandez,46180,G,NYG,16,2,21,55.8,7,22,625,100.0,100.0,96.6,3,36,7,673,673,55.4,4,13,275,100.0,100.0,95.5,21,4,295,295
Jawaan Taylor,41665,T,JAX,16,2,15,71.8,3,24,631,100.0,100.0,96.9,8,33,6,673,673,67.4,2,18,302,100.0,100.0,95.4,24,4,320,320
Dion Dawkins,11818,T,BUF,15,2,4,79.5,6,15,628,99.8,99.9,97.7,7,25,4,670,671,72.1,5,10,269,100.0,100.0,96.1,18,3,288,288
Andrew Norwell,9126,G,JAX,16,1,15,72.2,5,15,628,100.0,100.0,97.9,4,23,3,670,670,58.1,5,13,300,100.0,100.0,96.3,20,2,318,318
Ezra Cleveland,41973,G,MIN,16,0,18,54.6,6,26,625,100.0,100.0,97.3,1,33,1,667,667,39.2,4,22,253,100.0,100.0,94.5,27,1,267,267
Brian O'Neill,46854,T,MIN,16,0,18,78.1,2,16,625,100.0,100.0,98.6,0,18,0,667,667,74.0,0,9,253,100.0,100.0,98.2,9,0,267,267
John Simpson,41715,G,LV,16,1,23,60.4,5,28,628,100.0,100.0,96.9,5,36,3,666,666,45.4,5,19,333,100.0,100.0,95.5,27,3,362,362
Matt Feiler,9289,G,LAC,15,0,27,66.2,7,9,621,100.0,100.0,97.9,2,21,5,665,665,55.7,4,6,268,100.0,100.0,97.0,13,3,288,288
Alex Leatherwood,58468,G,LV,16,3,23,27.4,17,39,624,100.0,100.0,94.2,5,64,8,662,662,22.3,13,34,332,100.0,100.0,91.4,52,5,361,361
Taylor Moton,11819,T,CAR,16,0,5,78.0,4,22,629,100.0,100.0,97.8,1,27,1,662,662,72.0,3,19,311,100.0,100.0,96.1,23,1,331,331
Alijah Vera-Tucker,57107,G,NYJ,15,1,22,56.7,6,33,621,100.0,100.0,96.7,3,40,1,662,662,55.3,4,20,282,100.0,100.0,95.4,25,1,297,297
Storm Norton,12188,T,LAC,15,2,27,49.0,8,34,612,100.0,100.0,95.4,2,49,7,660,660,37.7,5,26,283,100.0,100.0,92.0,38,7,302,302
Zack Martin,8651,G,DAL,15,0,9,88.0,5,13,608,100.0,100.0,98.4,1,19,1,659,659,78.3,5,10,253,100.0,100.0,96.6,16,1,278,278
Trai Turner,8727,G,PIT,16,2,25,72.3,0,11,606,100.0,100.0,97.9,2,18,7,656,656,61.3,0,10,248,100.0,100.0,96.4,14,4,267,267
Charles Leno Jr.,8880,T,WAS,16,0,32,86.5,7,23,611,100.0,100.0,96.6,0,36,6,655,655,79.0,5,16,250,100.0,100.0,94.2,25,4,270,270
Corey Linsley,8796,C,LAC,15,1,27,85.0,1,7,605,100.0,100.0,99.3,4,8,0,652,652,78.6,0,5,270,100.0,100.0,99.1,5,0,291,291
Connor McGovern,10778,C,NYJ,15,0,22,68.0,2,13,611,100.0,100.0,98.1,1,19,4,651,651,60.9,0,8,280,100.0,100.0,97.1,12,4,295,295
Morgan Moses,8701,T,NYJ,16,0,22,66.6,10,32,610,100.0,100.0,96.1,1,45,3,650,650,60.5,9,23,277,100.0,100.0,93.1,35,3,291,291
Penei Sewell,81788,T,DET,16,2,11,69.4,8,22,601,100.0,100.0,96.7,3,35,5,644,644,60.4,6,18,311,100.0,100.0,94.9,28,4,332,332
Cody Whitehair,10690,G,CHI,16,1,6,61.9,5,23,602,100.0,100.0,97.2,3,31,3,643,643,52.4,4,16,260,100.0,100.0,95.0,23,3,274,274
Sam Mustipher,13026,C,CHI,16,0,6,60.3,3,23,602,100.0,100.0,97.7,2,27,1,643,643,42.3,2,15,260,100.0,100.0,96.3,18,1,274,274
James Daniels,45576,G,CHI,16,1,6,68.4,2,31,602,100.0,100.0,96.8,4,36,3,643,643,60.4,0,23,260,100.0,100.0,94.8,25,2,274,274
Royce Newman,41746,G,GB,16,1,12,60.6,5,20,605,100.0,100.0,96.9,1,31,6,641,641,37.6,2,18,207,100.0,100.0,92.8,25,5,226,226
Jonah Williams,41651,T,CIN,16,0,7,68.8,6,28,595,100.0,100.0,95.8,2,42,8,637,637,64.3,5,21,272,100.0,100.0,93.7,30,4,296,296
Chukwuma Okorafor,46302,T,PIT,15,2,25,62.6,7,14,588,100.0,100.0,97.9,4,23,2,637,637,55.8,7,10,249,100.0,100.0,95.8,19,2,268,268
David Edwards,35941,G,LA,16,1,26,72.4,1,22,608,100.0,100.0,97.5,1,27,4,636,636,61.7,1,16,269,100.0,100.0,95.4,21,4,287,287
