player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Trey Smith,62960,G,KC,13,1,16,63.6,4,26,582,100.0,100.0,96.7,5,34,4,625,625,48.7,2,19,238,100.0,100.0,93.9,25,4,268,268
Joe Thuney,10712,G,KC,13,1,16,88.1,0,11,582,100.0,100.0,98.9,3,12,1,625,625,83.0,0,9,238,100.0,100.0,97.7,10,1,268,268
Creed Humphrey,59996,C,KC,13,1,16,77.8,1,8,582,100.0,100.0,99.1,2,10,1,625,625,68.7,0,5,238,100.0,100.0,98.5,6,1,268,268
Orlando Brown Jr.,46227,T,KC,13,3,16,74.4,11,17,582,100.0,100.0,96.9,5,32,4,625,625,62.4,8,13,238,100.0,100.0,93.9,25,4,268,268
Alex Cappa,66578,G,TB,13,0,30,69.9,5,15,587,100.0,100.0,97.8,0,23,3,615,615,52.6,3,15,242,100.0,100.0,95.5,20,2,256,256
Tristan Wirfs,64818,T,TB,13,1,30,86.2,1,7,587,100.0,100.0,99.1,2,9,1,615,615,85.4,0,4,242,100.0,100.0,99.2,4,0,256,256
Ryan Jensen,7985,C,TB,13,2,30,62.3,4,11,581,100.0,100.0,98.5,3,16,1,607,607,50.2,3,9,240,100.0,100.0,97.1,13,1,254,254
Donovan Smith,9467,T,TB,13,1,30,86.0,2,18,579,100.0,100.0,98.1,3,21,1,605,605,73.2,2,15,239,100.0,100.0,96.4,17,0,253,253
Rashawn Slater,59971,T,LAC,13,0,27,79.9,5,13,558,100.0,100.0,97.7,2,22,4,603,603,66.4,4,10,252,100.0,100.0,96.0,17,3,272,272
Corey Linsley,8796,C,LAC,13,1,27,83.6,1,7,558,100.0,100.0,99.3,4,8,0,603,603,77.2,0,5,252,100.0,100.0,99.0,5,0,272,272
Robert Hunt,46139,G,MIA,13,1,17,64.4,3,24,557,100.0,100.0,97.2,3,29,2,599,599,56.9,0,17,214,100.0,100.0,95.1,19,2,236,236
Tyler Biadasz,41178,C,DAL,13,0,9,66.7,3,12,547,100.0,100.0,98.6,1,15,0,599,599,51.3,2,11,231,100.0,100.0,97.2,13,0,259,259
Mitch Morse,9482,C,BUF,13,1,4,68.9,2,14,562,100.0,100.0,98.2,4,18,2,597,597,59.7,1,9,243,100.0,100.0,97.1,12,2,260,260
