player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Orlando Brown Jr.,46227,T,KC,14,3,16,72.6,12,19,632,100.0,100.0,96.9,5,35,4,678,678,58.2,9,15,264,100.0,100.0,93.9,28,4,295,295
Trey Smith,62960,G,KC,14,1,16,63.5,5,28,632,100.0,100.0,96.8,5,37,4,678,678,47.4,3,21,264,100.0,100.0,93.9,28,4,295,295
Creed Humphrey,59996,C,KC,14,1,16,76.0,1,8,632,100.0,100.0,99.1,3,10,1,678,678,69.1,0,5,264,100.0,100.0,98.7,6,1,295,295
Joe Thuney,10712,G,KC,14,1,16,89.1,0,11,632,100.0,100.0,99.0,3,12,1,678,678,84.1,0,9,264,100.0,100.0,97.9,10,1,295,295
Alex Cappa,66578,G,TB,14,0,30,67.8,6,17,640,100.0,100.0,97.4,0,28,5,669,669,48.9,3,17,271,100.0,100.0,94.8,24,4,285,285
Tristan Wirfs,64818,T,TB,14,1,30,84.9,2,8,640,100.0,100.0,98.9,2,12,2,669,669,82.9,1,5,271,100.0,100.0,98.5,7,1,285,285
Ryan Jensen,7985,C,TB,14,2,30,60.5,4,13,634,100.0,100.0,98.3,3,19,2,661,661,45.1,3,11,269,100.0,100.0,96.7,16,2,283,283
Donovan Smith,9467,T,TB,14,1,30,84.1,2,22,632,100.0,100.0,97.9,3,25,1,659,659,70.4,2,18,268,100.0,100.0,96.3,20,0,282,282
Corey Linsley,8796,C,LAC,14,1,27,84.8,1,7,600,100.0,100.0,99.3,4,8,0,646,646,78.2,0,5,266,100.0,100.0,99.1,5,0,286,286
Kevin Zeitler,7032,G,BLT,14,0,3,78.9,0,13,602,100.0,100.0,98.9,2,13,0,643,643,65.4,0,11,243,100.0,100.0,97.7,11,0,260,260
Tyler Biadasz,41178,C,DAL,14,0,9,63.2,4,13,587,100.0,100.0,98.6,1,17,0,640,640,50.3,3,11,246,100.0,100.0,97.2,14,0,274,274
Mitch Morse,9482,C,BUF,14,1,4,68.6,2,17,601,100.0,100.0,98.1,4,21,2,639,639,59.9,1,11,257,100.0,100.0,96.9,14,2,276,276
Daryl Williams,9535,G,BUF,14,0,4,73.5,9,19,600,100.0,100.0,97.0,2,32,4,637,637,65.4,5,14,256,100.0,100.0,95.1,22,3,274,274
