player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Robert Hunt,46139,G,MIA,12,1,17,63.6,3,24,513,100.0,100.0,97.0,3,29,2,554,554,56.5,0,17,202,100.0,100.0,94.8,19,2,223,223
Joe Thuney,10712,G,KC,11,1,16,86.1,0,11,520,100.0,100.0,98.7,2,12,1,551,551,80.0,0,9,211,100.0,100.0,97.4,10,1,233,233
Trey Smith,62960,G,KC,11,0,16,64.2,3,22,520,100.0,100.0,96.8,3,29,4,551,551,51.5,1,16,211,100.0,100.0,94.1,21,4,233,233
Orlando Brown Jr.,46227,T,KC,11,3,16,74.2,11,15,520,100.0,100.0,96.7,4,30,4,551,551,60.6,8,11,211,100.0,100.0,93.6,23,4,233,233
Creed Humphrey,59996,C,KC,11,1,16,75.7,1,7,520,100.0,100.0,99.0,1,9,1,551,551,65.6,0,5,211,100.0,100.0,98.3,6,1,233,233
Jesse Davis,9989,T,MIA,12,1,17,51.2,10,31,493,100.0,100.0,94.6,2,47,6,533,533,45.4,7,19,190,100.0,100.0,90.5,31,5,210,210
Rashawn Slater,59971,T,LAC,11,0,27,78.2,3,12,483,100.0,100.0,97.8,2,18,3,524,524,64.3,2,9,221,100.0,100.0,96.2,14,3,241,241
Austin Jackson,60816,G,MIA,11,0,17,46.8,5,36,484,100.0,100.0,95.6,4,42,1,524,524,33.6,5,22,196,100.0,100.0,92.6,28,1,217,217
Corey Linsley,8796,C,LAC,11,1,27,82.4,1,6,483,100.0,100.0,99.3,4,7,0,524,524,77.3,0,4,221,100.0,100.0,99.1,4,0,241,241
Liam Eichenberg,41851,T,MIA,12,3,17,44.0,7,34,480,100.0,100.0,93.9,4,50,9,518,518,30.8,5,24,187,100.0,100.0,88.0,37,8,206,206
Alex Cappa,66578,G,TB,11,0,30,70.8,4,15,486,100.0,100.0,97.6,0,21,2,508,508,54.9,2,15,199,100.0,100.0,95.2,18,1,209,209
Tristan Wirfs,64818,T,TB,11,1,30,83.7,1,6,486,100.0,100.0,99.1,2,8,1,508,508,82.9,0,4,199,100.0,100.0,99.0,4,0,209,209
Tyler Biadasz,41178,C,DAL,11,0,9,64.3,3,11,459,100.0,100.0,98.5,1,14,0,500,500,48.4,2,10,200,100.0,100.0,97.0,12,0,222,222
Ryan Jensen,7985,C,TB,11,1,30,59.5,4,11,480,100.0,100.0,98.2,2,16,1,500,500,46.3,3,9,197,100.0,100.0,96.4,13,1,207,207
Donovan Smith,9467,T,TB,11,0,30,86.8,2,13,478,100.0,100.0,98.2,2,16,1,498,498,74.3,2,10,196,100.0,100.0,96.9,12,0,206,206
Alijah Vera-Tucker,57107,G,NYJ,11,1,22,52.1,4,24,466,100.0,100.0,96.8,3,29,1,497,497,53.3,3,14,214,100.0,100.0,95.6,18,1,225,225
Connor McGovern,10778,C,NYJ,11,0,22,67.3,2,11,466,100.0,100.0,98.0,1,16,3,497,497,61.3,0,7,214,100.0,100.0,97.0,10,3,225,225
Mitch Morse,9482,C,BUF,11,1,4,66.9,1,13,463,100.0,100.0,98.1,4,16,2,494,494,60.6,0,8,198,100.0,100.0,97.0,10,2,213,213
Storm Norton,12188,T,LAC,11,2,27,45.0,7,27,455,100.0,100.0,95.2,2,39,5,494,494,33.1,5,20,215,100.0,100.0,91.9,30,5,233,233
Daryl Williams,9535,G,BUF,11,0,4,69.7,7,18,463,100.0,100.0,96.7,1,28,3,494,494,62.7,4,13,198,100.0,100.0,94.7,19,2,213,213
Dion Dawkins,11818,T,BUF,11,2,4,75.7,4,13,463,100.0,100.0,97.3,7,21,4,493,493,66.2,4,9,198,100.0,100.0,95.2,16,3,213,213
Dan Moore Jr.,60120,T,PIT,11,1,25,54.5,7,22,455,100.0,100.0,95.7,1,34,5,489,489,38.4,5,19,204,100.0,100.0,92.6,27,3,218,218
