player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jason McCourty,5127,S,MIA,6,22,,11.0,17,0,39.6,0,2,0,0,0,0.0
Robert Jackson,28990,CB,BLT,1,4,,4.0,3,0,39.6,0,1,0,0,0,0.0
Rashaan Melvin,8334,CB,CAR,6,13,,13.0,5,0,39.6,0,1,0,0,0,0.0
Jermaine Carter,28838,LB,CAR,8,20,,20.0,5,0,39.6,0,1,0,0,0,0.0
Khari Willis,51304,S,IND,9,30,,10.0,14,0,39.6,0,3,0,0,0,0.0
Terrance Mitchell,8888,CB,HST,7,10,,10.0,13,0,39.6,0,1,0,0,0,0.0
Tre Brown,55677,CB,SEA,2,4,,4.0,29,0,39.6,0,1,0,0,0,0.0
JaCoby Stevens,61402,LB,PHI,1,1,,1.0,24,0,39.6,0,1,0,0,0,0.0
Teez Tabor,11808,S,CHI,2,3,,3.0,6,0,39.6,0,1,0,0,0,0.0
Damar Hamlin,43291,S,BUF,4,7,,3.5,4,0,39.6,0,2,0,0,0,0.0
Anthony Nelson,48405,ED,TB,6,4,,4.0,30,0,39.6,0,1,0,0,0,0.0
Marcus Allen,49263,LB,PIT,3,6,,6.0,25,0,39.6,0,1,0,0,0,0.0
Ogbonnia Okoronkwo,50130,ED,LA,2,2,,2.0,26,0,39.6,0,1,0,0,0,0.0
Ifeatu Melifonwu,56203,CB,DET,2,4,,4.0,11,0,39.6,0,1,0,0,0,0.0
Robert Quinn,6166,ED,CHI,8,9,,9.0,6,0,39.6,0,1,0,0,0,0.0
Mykal Walker,57834,LB,ATL,3,7,,7.0,2,0,39.6,0,1,0,0,0,0.0
Jaycee Horn,83375,CB,CAR,3,28,,14.0,5,1,0.0,0,2,0,0,0,0.0
Breon Borders,39398,CB,ARZ,3,6,,6.0,1,0,39.6,0,1,0,0,0,0.0
Karl Joseph,10648,S,PIT,1,6,,6.0,25,0,39.6,0,1,0,0,0,0.0
Sharrod Neasman,11050,S,NYJ,4,18,,18.0,22,0,39.6,0,1,0,0,0,0.0
Matthias Farley,10953,S,TEN,2,4,,4.0,31,0,39.6,0,1,0,0,0,0.0
Markus Golden,9491,ED,ARZ,7,12,,12.0,1,0,39.6,0,1,0,0,0,0.0
Jackrabbit Jenkins,7043,CB,TEN,12,27,,9.0,31,0,39.6,0,3,0,0,0,0.0
Terrence Brooks,8714,S,HST,5,6,,6.0,13,0,39.6,0,1,0,0,0,0.0
Zaven Collins,77190,LB,ARZ,3,5,,2.5,1,0,39.6,0,2,0,0,0,0.0
Greedy Williams,43254,CB,CLV,3,6,,3.0,8,0,39.6,0,2,0,0,0,0.0
Anthony Chesley,54369,CB,IND,3,7,,7.0,14,0,39.6,0,1,0,0,0,0.0
Jaylinn Hawkins,51423,S,ATL,12,55,55.0,27.5,2,0,135.4,1,2,1,27,17,0.49
Devin McCourty,5552,S,NE,14,43,43.0,10.8,19,0,40.6,1,4,0,13,3,0.3
Sean Chandler,51315,S,CAR,13,42,42.0,42.0,5,0,104.2,1,1,0,9,5,0.21
K.J. Wright,6251,LB,LV,15,37,37.0,37.0,23,0,95.8,1,1,0,7,15,0.19
Budda Baker,11791,S,ARZ,17,67,33.5,16.8,1,0,78.1,2,4,0,33,4,0.49
Juston Burris,10752,S,CAR,9,60,30.0,20.0,5,0,99.3,2,3,0,30,12,0.5
Tracy Walker,51266,S,DET,15,57,28.5,14.3,11,0,84.4,2,4,0,39,22,0.68
Dean Marlowe,9966,S,DET,10,57,28.5,14.3,11,0,56.3,2,4,0,10,7,0.18
Ernest Jones,81399,LB,LA,10,27,27.0,9.0,26,0,49.3,1,3,0,14,8,0.52
Damontae Kazee,11904,S,DAL,11,26,26.0,13.0,9,0,77.1,1,2,0,16,8,0.62
Trevon Moehrig,77847,S,LV,11,25,25.0,12.5,23,0,58.3,1,2,0,7,1,0.28
Jordan Poyer,8000,S,BUF,18,72,24.0,10.3,4,1,10.7,3,7,0,12,9,0.17
Alec Ogletree,7811,LB,CHI,10,24,24.0,8.0,6,0,54.9,1,3,0,18,0,0.75
Donovan Wilson,49408,S,DAL,8,24,24.0,8.0,9,0,45.1,1,3,0,11,12,0.46
Cameron Dantzler,42472,CB,MIN,9,24,24.0,4.8,18,1,0.0,1,5,0,2,0,0.08
Rodney McLeod,7271,S,PHI,12,47,23.5,7.8,24,0,99.3,2,6,1,43,13,0.91
Justin Reid,49048,S,HST,12,46,23.0,11.5,13,0,101.0,2,4,1,17,16,0.37
Trevon Diggs,41817,CB,DAL,16,66,22.0,6.0,9,2,34.5,3,11,1,44,17,0.67
Darious Williams,55724,CB,LA,9,65,21.7,10.8,26,0,100.0,3,6,1,24,5,0.37
Ronnie Harrison,49206,S,CLV,10,64,21.3,8.0,8,0,85.4,3,8,3,24,24,0.38
Jamal Adams,11761,S,SEA,12,81,20.3,8.1,29,0,50.0,4,10,0,35,21,0.43
Pierre Desir,8762,CB,TB,7,18,18.0,9.0,30,0,95.8,1,2,1,4,0,0.22
Eric Wilson,38587,LB,HST,8,18,18.0,18.0,13,0,131.3,1,1,1,6,0,0.33
Kevin King,11788,CB,GB,7,36,18.0,12.0,12,0,84.0,2,3,0,19,8,0.53
Grant Delpit,60685,S,CLV,15,53,17.7,8.8,8,0,56.3,3,6,0,6,6,0.11
Marshon Lattimore,11766,CB,NO,15,35,17.5,8.8,20,0,75.0,2,4,0,30,1,0.86
Darius Leonard,49684,LB,IND,16,86,17.2,10.8,14,0,121.9,5,8,1,54,25,0.63
Siran Neal,27130,CB,BUF,5,34,17.0,17.0,4,0,85.4,2,2,0,9,0,0.26
Talanoa Hufanga,83903,S,SF,8,17,17.0,4.3,28,0,39.6,1,4,0,6,4,0.35
Rock Ya-Sin,49564,CB,IND,10,17,17.0,17.0,14,0,116.7,1,1,0,12,0,0.71
Jalen Mills,10867,CB,NE,14,84,16.8,7.0,19,0,66.0,5,12,0,84,23,1.0
T.J. Edwards,30737,LB,PHI,10,33,16.5,4.7,24,0,39.6,2,7,0,2,1,0.06
Amani Hooker,51378,S,TEN,13,65,16.3,13.0,31,0,100.0,4,5,0,40,36,0.62
Chris Board,29456,LB,BLT,10,16,16.0,16.0,3,0,95.8,1,1,0,7,4,0.44
Jeremiah Owusu-Koramoah,58089,LB,CLV,11,48,16.0,16.0,8,0,79.2,3,3,0,4,6,0.08
D.J. Reed Jr.,26940,CB,SEA,10,16,16.0,8.0,29,0,60.4,1,2,0,8,1,0.5
Malik Hooker,11770,S,DAL,11,32,16.0,6.4,9,1,53.8,2,5,1,22,4,0.69
Cameron Lewis,49395,CB,BUF,4,32,16.0,5.3,4,0,81.9,2,6,1,7,6,0.22
Kareem Jackson,5545,S,DEN,15,64,16.0,9.1,10,0,68.2,4,7,0,31,19,0.48
Buster Skrine,6289,CB,TEN,7,110,15.7,8.5,31,1,42.5,7,13,0,86,42,0.78
Tyrann Mathieu,7850,S,KC,17,140,15.6,10.0,16,3,53.3,9,14,1,45,43,0.32
Nick Vigil,10721,LB,MIN,12,31,15.5,10.3,18,0,72.9,2,3,0,11,12,0.35
Andrew Adams,11240,S,TB,5,15,15.0,15.0,30,0,91.7,1,1,0,6,0,0.4
Bobby McCain,9578,S,WAS,15,60,15.0,8.6,32,0,138.7,4,7,2,83,40,1.38
Darqueze Dennard,8659,CB,SF,1,15,15.0,7.5,28,0,68.8,1,2,0,12,0,0.8
Jimmy Smith,6179,CB,BLT,6,15,15.0,7.5,3,0,66.7,1,2,0,11,6,0.73
Juan Thornhill,50426,S,KC,19,119,14.9,9.9,16,0,79.2,8,12,0,62,40,0.52
David Long Jr.,27377,CB,LA,9,104,14.9,7.4,26,1,26.5,7,14,0,42,27,0.4
Antoine Winfield Jr.,42475,S,TB,14,88,14.7,12.6,30,0,79.2,6,7,0,16,34,0.18
Cameron Sutton,11850,CB,PIT,16,161,14.6,11.5,25,0,140.5,11,14,2,115,23,0.71
Cory Littleton,11190,LB,LV,11,29,14.5,14.5,23,0,118.8,2,2,0,32,22,1.1
C.J. Moore,26617,S,DET,8,29,14.5,14.5,11,0,83.3,2,2,0,8,6,0.28
Tavierre Thomas,66931,CB,HST,15,344,14.3,9.6,13,2,73.0,24,36,2,173,78,0.5
Chris Harris Jr.,6457,CB,LAC,14,338,14.1,7.9,27,1,80.7,24,43,2,271,71,0.8
Foyesade Oluokun,24904,LB,ATL,10,14,14.0,7.0,2,0,56.3,1,2,0,-2,-1,-0.14
Cody Barton,50727,LB,SEA,5,14,14.0,4.7,29,0,46.5,1,3,0,12,1,0.86
Parry Nickerson,50511,CB,MIN,1,14,14.0,14.0,18,0,91.7,1,1,0,6,2,0.43
Jevon Holland,83873,S,MIA,13,28,14.0,7.0,17,0,56.3,2,4,0,5,11,0.18
Kyle Van Noy,8675,LB,NE,12,28,14.0,9.3,19,0,70.1,2,3,0,8,12,0.29
Kenny Young,51029,LB,DEN,13,83,13.8,10.4,10,0,80.2,6,8,0,30,29,0.36
Ben Niemann,51099,LB,KC,12,27,13.5,9.0,16,0,74.3,2,3,0,12,8,0.44
