player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeAndre Hopkins,7808,WR,HST,14,14.1,4,58.2,31.1,14,45,1,5.2,5,66,13,1,79.1,56.1,89.9,,89.9,0.0,0,6,72,0.0,0,602,6,92,91.4,550,14.8,89,94.7,158,12,84.9,511,1313,310,3.4,14.3,2.39
Antonio Brown,5718,WR,PIT,14,14.4,12,65.2,51.2,22,43,0,4.7,5,69,25,3,77.4,28.2,91.2,,91.3,0.2,1,6,57,0.0,0,575,6,101,92.9,534,13.4,77,100.8,155,9,86.4,497,1533,475,4.7,15.2,2.87
Jarvis Landry,8698,WR,MIA,14,6.5,15,70.5,45.8,11,24,1,5.8,6,51,17,2,76.5,41.7,79.8,62.2,80.6,0.7,4,4,49,0.2,1,553,5,98,95.5,528,64.2,355,93.3,139,8,34.7,192,844,435,4.4,8.6,1.6
Michael Thomas,10681,WR,NO,14,9.9,12,74.0,54.8,17,31,1,2.1,2,64,20,0,90.5,83.2,89.8,,90.1,0.0,0,3,35,0.0,0,492,3,94,95.1,468,22.2,109,102.6,127,5,77.8,383,1085,392,4.2,11.5,2.32
Keenan Allen,7857,WR,LAC,14,9.9,11,69.3,48.0,12,25,2,9.3,9,65,27,1,56.7,54.8,88.7,67.4,88.4,0.2,1,2,51,0.4,2,504,5,88,93.5,471,49.4,249,105.7,127,5,50.2,253,1197,431,4.9,13.6,2.54
Larry Fitzgerald,1724,WR,ARZ,14,8.5,8,73.0,50.0,16,32,1,3.2,3,55,1,1,90.4,56.0,77.1,72.4,76.4,1.1,7,0,37,0.2,1,625,2,92,93.0,581,63.0,394,108.6,126,5,35.5,222,982,369,4.0,10.7,1.69
Adam Thielen,8288,WR,MIN,14,11.1,7,66.9,51.9,14,27,0,5.7,5,53,18,3,75.7,25.8,83.4,66.8,81.7,0.9,5,1,65,0.4,2,529,4,83,92.4,489,51.2,271,105.3,124,4,47.6,252,1191,407,4.9,14.3,2.44
Julio Jones,6158,WR,ATL,14,14.8,12,61.8,34.3,12,35,1,8.4,7,57,2,0,58.1,81.9,91.6,,91.4,0.0,0,3,53,0.0,0,409,2,76,95.1,389,22.2,91,92.7,123,3,77.8,318,1215,390,5.1,16.0,3.12
Demaryius Thomas,5547,WR,DEN,14,10.8,7,59.8,59.3,16,27,0,11.0,9,46,10,1,44.4,49.6,73.7,,72.7,0.2,1,8,40,0.0,0,519,3,73,93.1,483,16.6,86,64.2,122,4,82.9,430,840,253,3.5,11.5,1.74
A.J. Green,6156,WR,CIN,14,14.2,7,58.8,47.1,16,34,0,5.6,4,48,7,2,73.6,26.7,85.3,,85.5,0.0,0,6,77,0.0,0,448,2,67,96.2,431,14.7,66,88.3,114,8,85.0,381,980,263,3.9,14.6,2.27
