player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,12,14.6,10,65.2,55.3,21,38,0,4.3,4,61,25,2,77.7,38.0,91.3,,91.4,0.0,0,6,51,0.0,0,488,5,88,92.4,451,13.7,67,100.1,135,9,86.3,421,1296,388,4.4,14.7,2.87
DeAndre Hopkins,7808,WR,HST,12,13.5,4,57.9,29.3,12,41,1,3.8,3,57,13,0,84.1,82.0,87.4,,87.2,0.0,0,5,72,0.0,0,521,5,77,90.6,472,16.3,85,91.2,133,9,83.3,434,1084,290,3.8,14.1,2.3
Jarvis Landry,8698,WR,MIA,12,6.8,13,67.8,40.0,8,20,1,7.0,6,43,17,2,69.7,34.2,80.0,62.2,80.2,0.4,2,4,49,0.2,1,459,3,80,95.2,437,61.2,281,86.1,118,6,38.3,176,699,345,4.3,8.7,1.6
Keenan Allen,7857,WR,LAC,12,9.8,10,69.4,47.8,11,23,2,10.5,9,58,27,1,51.1,51.3,87.6,67.4,87.2,0.0,0,2,50,0.5,2,440,5,77,93.2,410,50.5,222,106.1,111,5,49.5,218,1032,386,5.0,13.4,2.52
Larry Fitzgerald,1724,WR,ARZ,12,8.5,8,73.9,50.0,14,28,1,2.4,2,50,1,1,90.7,53.0,78.5,72.4,77.9,0.9,5,0,37,0.2,1,538,2,82,92.6,498,63.9,344,111.6,111,5,34.8,187,878,331,4.0,10.7,1.76
Adam Thielen,8288,WR,MIN,12,11.1,5,68.5,56.0,14,25,0,3.9,3,47,18,3,83.3,24.9,85.2,65.3,83.6,1.1,5,0,65,0.2,1,446,4,74,92.6,413,52.5,234,109.2,108,3,46.2,206,1056,338,4.6,14.3,2.56
Julio Jones,6158,WR,ATL,12,14.6,8,64.8,40.7,11,27,0,6.8,5,51,2,0,64.8,81.2,92.2,,92.0,0.0,0,1,53,0.0,0,346,1,68,96.2,333,23.1,80,103.8,105,3,76.9,266,1063,319,4.7,15.6,3.19
Michael Thomas,10681,WR,NO,12,10.2,9,72.1,51.9,14,27,1,2.6,2,48,20,0,88.9,81.8,84.2,,84.6,0.0,0,3,33,0.0,0,421,1,75,94.5,398,21.6,91,94.8,104,3,78.4,330,875,303,4.0,11.7,2.2
Dez Bryant,5549,WR,DAL,12,12.1,12,56.3,34.3,12,35,0,10.8,7,37,9,0,44.6,80.2,77.4,,76.5,0.0,0,3,36,0.0,0,423,1,58,91.5,387,24.1,102,78.9,103,5,75.9,321,639,213,3.7,11.0,1.65
Demaryius Thomas,5547,WR,DEN,12,10.7,5,58.3,54.2,13,24,0,11.8,8,38,10,1,41.5,43.9,70.7,,69.3,0.2,1,7,40,0.0,0,455,2,60,93.4,425,16.7,76,59.4,103,3,82.6,376,678,210,3.5,11.3,1.6
