player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,13,14.4,11,65.1,52.4,22,42,0,3.9,4,68,25,3,81.4,28.0,91.3,,91.4,0.2,1,6,57,0.0,0,560,6,99,92.9,520,13.4,75,101.0,152,9,86.4,484,1509,462,4.7,15.2,2.9
DeAndre Hopkins,7808,WR,HST,13,13.7,4,59.5,29.3,12,41,1,4.3,4,63,13,1,82.5,54.7,89.8,,89.7,0.0,0,5,72,0.0,0,567,5,88,91.0,516,15.3,87,97.0,148,11,84.3,478,1233,310,3.5,14.0,2.39
Jarvis Landry,8698,WR,MIA,13,6.4,14,69.8,42.9,9,21,1,6.4,6,46,17,2,72.9,38.5,80.3,62.2,80.6,0.6,3,4,49,0.2,1,500,3,88,95.2,476,62.6,313,92.9,126,8,36.4,182,745,394,4.5,8.5,1.57
Keenan Allen,7857,WR,LAC,13,10.0,11,69.7,50.0,12,24,2,9.8,9,62,27,1,54.2,53.3,89.4,67.4,89.1,0.2,1,2,51,0.4,2,471,5,83,93.4,440,49.5,233,107.2,119,5,50.3,237,1143,411,5.0,13.8,2.6
Adam Thielen,8288,WR,MIN,13,11.4,7,67.2,51.9,14,27,0,4.8,4,51,18,3,79.8,25.5,84.3,66.8,82.7,1.0,5,1,65,0.4,2,501,4,80,92.6,464,52.1,261,106.5,119,4,46.7,234,1161,386,4.8,14.5,2.5
Larry Fitzgerald,1724,WR,ARZ,13,8.7,8,73.7,51.7,15,29,1,2.2,2,52,1,1,90.8,54.5,78.0,72.4,77.3,1.0,6,0,37,0.2,1,575,2,87,92.7,533,63.5,365,110.2,118,5,35.1,202,922,343,3.9,10.6,1.73
Michael Thomas,10681,WR,NO,13,10.0,10,72.6,53.3,16,30,1,2.3,2,57,20,0,90.2,82.6,88.5,,88.7,0.0,0,3,35,0.0,0,455,1,85,94.9,432,22.2,101,98.7,117,4,77.8,354,992,351,4.1,11.7,2.3
Julio Jones,6158,WR,ATL,13,14.4,11,63.5,38.7,12,31,1,7.6,6,55,2,0,62.1,81.7,92.0,,91.8,0.0,0,3,53,0.0,0,377,2,73,95.0,358,22.3,84,94.9,115,3,77.7,293,1161,366,5.0,15.9,3.24
Demaryius Thomas,5547,WR,DEN,13,10.7,7,59.6,57.7,15,26,0,11.7,9,44,10,1,41.3,47.6,73.2,,72.3,0.2,1,7,40,0.0,0,485,3,68,93.4,453,16.9,82,66.1,114,4,82.5,400,771,234,3.4,11.3,1.7
A.J. Green,6156,WR,CIN,13,14.2,7,59.1,47.1,16,34,0,5.8,4,46,7,2,72.8,26.5,86.5,,86.7,0.0,0,6,77,0.0,0,421,2,65,96.2,405,14.3,60,88.8,110,8,85.5,360,950,260,4.0,14.6,2.35
