player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeAndre Hopkins,7808,WR,HST,11,13.8,3,58.0,29.7,11,37,1,4.2,3,52,13,0,80.9,81.3,87.7,,87.7,0.0,0,4,72,0.0,0,463,5,69,90.5,419,17.3,80,96.8,119,9,82.3,381,1004,263,3.8,14.6,2.4
Antonio Brown,5718,WR,PIT,11,14.7,9,67.2,53.1,17,32,0,2.4,2,55,25,2,85.4,35.0,91.2,,91.4,0.0,0,6,51,0.0,0,444,5,80,92.3,410,13.3,59,101.3,119,8,86.7,385,1195,366,4.6,14.9,2.91
Jarvis Landry,8698,WR,MIA,11,6.9,13,67.0,40.0,8,20,1,7.4,6,40,17,2,67.5,30.7,78.3,,78.6,0.5,2,4,49,0.0,0,428,3,75,95.1,407,62.1,266,84.6,112,6,37.4,160,637,313,4.2,8.5,1.57
Adam Thielen,8288,WR,MIN,11,11.1,5,68.0,58.3,14,24,0,4.1,3,45,18,3,81.9,24.5,85.7,65.3,84.6,1.2,5,0,65,0.2,1,415,4,70,92.3,383,53.7,223,109.1,103,3,44.8,186,1005,313,4.5,14.4,2.62
Larry Fitzgerald,1724,WR,ARZ,11,8.7,6,71.3,50.0,14,28,1,2.7,2,43,1,1,90.4,49.1,77.2,72.4,76.4,0.8,4,0,37,0.2,1,494,2,72,92.3,456,63.8,315,106.9,101,4,35.0,173,780,301,4.2,10.8,1.71
Julio Jones,6158,WR,ATL,11,14.6,7,66.7,42.3,11,26,0,5.7,4,49,2,0,69.7,81.0,92.8,,92.5,0.0,0,1,53,0.0,0,319,1,66,96.2,307,22.6,72,107.3,99,3,77.4,247,1039,304,4.6,15.7,3.38
Keenan Allen,7857,WR,LAC,11,9.7,10,69.1,47.4,9,19,2,11.8,9,51,27,0,45.2,81.3,86.4,67.4,86.1,0.0,0,2,50,0.5,2,396,5,67,92.7,367,51.5,204,104.6,97,4,48.5,192,927,347,5.2,13.8,2.53
Dez Bryant,5549,WR,DAL,11,12.2,10,55.2,32.3,10,31,0,11.7,7,34,9,0,40.9,79.7,76.0,,75.0,0.0,0,3,36,0.0,0,395,1,53,91.4,361,23.8,94,74.0,96,4,76.2,301,578,193,3.6,10.9,1.6
Michael Thomas,10681,WR,NO,11,10.1,8,72.9,54.2,13,24,1,2.8,2,45,20,0,87.3,81.4,83.4,,83.7,0.0,0,3,33,0.0,0,389,1,70,94.1,366,21.3,83,91.7,96,2,78.7,306,805,287,4.1,11.5,2.2
Demaryius Thomas,5547,WR,DEN,11,10.4,5,62.4,60.0,12,20,0,9.4,6,37,10,1,51.9,42.9,73.3,,72.0,0.2,1,6,40,0.0,0,414,2,58,93.7,388,15.7,65,67.1,93,3,83.6,346,651,205,3.5,11.2,1.68
