player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Joe Berger,2424,G,MIN,14,0,18,57.2,100.0,146,34.5,146,70.7,0,100.0,423,423,71.9,100.0,236,55.8,236
A.J. Cann,9500,G,JAX,13,0,15,56.7,100.0,158,37.8,158,53.6,3,100.0,418,418,50.8,100.0,231,55.3,231
Blake Bortles,8638,QB,JAX,14,0,15,60.0,100.0,170,40.8,170,60.0,0,93.7,417,445,60.0,94.8,235,56.4,248
Daryl Williams,9535,T,CAR,14,0,5,65.5,100.0,211,50.8,211,67.8,0,100.0,415,415,68.0,100.0,126,30.4,126
Andrew Norwell,9126,G,CAR,14,0,5,68.1,100.0,211,50.8,211,61.0,0,100.0,415,415,54.4,100.0,126,30.4,126
Matt Kalil,7010,T,CAR,14,0,5,51.4,100.0,211,51.0,211,52.6,2,100.0,414,414,51.6,100.0,125,30.2,125
James Hurst,9001,G,BLT,14,0,3,45.9,100.0,195,48.4,195,48.6,1,100.0,403,403,61.3,100.0,154,38.2,154
Austin Howard,5847,T,BLT,14,0,3,60.9,100.0,195,48.4,195,65.6,1,100.0,403,403,72.1,100.0,154,38.2,154
Ryan Jensen,7985,C,BLT,14,1,3,72.0,100.0,195,48.4,195,74.7,2,100.0,403,403,81.2,100.0,154,38.2,154
Cam Robinson,11789,T,JAX,14,1,15,55.7,100.0,159,39.5,159,49.1,2,100.0,403,403,50.6,100.0,223,55.3,223
Pat Elflein,11825,C,MIN,13,0,18,62.1,100.0,140,34.9,140,65.2,0,100.0,401,401,60.9,100.0,223,55.6,223
Eric Wood,4951,C,BUF,14,0,4,61.9,100.0,146,36.5,146,70.0,2,100.0,400,400,74.3,100.0,214,53.5,214
Jordan Mills,7945,T,BUF,14,0,4,50.0,100.0,145,36.3,145,49.3,1,100.0,399,399,51.9,100.0,214,53.6,214
Rob Havenstein,9490,T,LA,14,0,26,67.1,100.0,125,31.3,125,70.5,2,100.0,399,399,72.8,100.0,231,57.9,231
Jamon Brown,9505,G,LA,14,0,26,62.5,100.0,125,31.3,125,63.6,0,100.0,399,399,64.2,100.0,231,57.9,231
La'el Collins,9719,T,DAL,14,0,9,59.6,100.0,138,34.8,138,65.3,0,100.0,397,397,68.3,100.0,229,57.7,229
Travis Frederick,7812,C,DAL,14,0,9,72.0,100.0,138,34.8,138,83.2,2,100.0,397,397,87.1,100.0,229,57.7,229
Brandon Brooks,7078,G,PHI,14,0,24,74.7,100.0,173,43.6,173,76.9,1,100.0,397,397,69.3,100.0,184,46.3,184
Jason Kelce,6343,C,PHI,14,0,24,90.7,100.0,165,42.1,165,95.6,1,100.0,392,392,94.7,100.0,190,48.5,190
Richie Incognito,2298,G,BUF,14,0,4,55.8,100.0,144,36.7,144,65.3,5,100.0,392,392,70.7,100.0,211,53.8,211
Marcedes Lewis,2973,TE,JAX,14,0,15,75.5,100.0,157,40.2,157,74.2,0,100.0,391,391,68.4,100.0,210,53.7,210
Rodger Saffold,5558,G,LA,14,0,26,74.5,100.0,122,31.4,122,77.7,0,100.0,389,389,76.2,100.0,227,58.4,227
Max Unger,4972,C,NO,14,0,20,59.7,100.0,177,45.6,177,57.3,0,100.0,388,388,61.7,100.0,150,38.7,150
Ryan Ramczyk,11787,T,NO,14,0,20,70.0,100.0,177,45.6,177,75.5,0,100.0,388,388,82.0,100.0,150,38.7,150
Jason Witten,1384,TE,DAL,14,0,9,66.0,100.0,136,35.3,136,59.6,1,100.0,385,385,63.5,100.0,221,57.4,221
David DeCastro,7640,G,PIT,14,0,25,71.6,100.0,183,47.8,183,84.1,1,100.0,383,383,81.0,100.0,151,39.4,151
Breno Giacomini,4464,T,HST,14,1,13,45.4,100.0,99,26.0,99,53.3,1,100.0,381,381,58.4,100.0,252,66.1,252
Alex Mack,4944,C,ATL,14,1,2,63.6,100.0,75,19.7,75,91.6,2,100.0,380,380,93.0,100.0,274,72.1,274
Jake Matthews,8641,T,ATL,14,0,2,72.0,100.0,75,19.7,75,74.9,1,100.0,380,380,73.6,100.0,274,72.1,274
Maurkice Pouncey,5543,C,PIT,14,1,25,70.4,100.0,183,48.3,183,73.5,3,100.0,379,379,73.8,100.0,150,39.6,150
Shaq Mason,9564,G,NE,14,0,19,69.2,100.0,187,49.5,187,79.9,1,100.0,378,378,82.6,100.0,148,39.2,148
Matt Paradis,8841,C,DEN,14,0,10,70.1,100.0,176,46.6,176,69.1,1,100.0,378,378,62.7,100.0,160,42.3,160
