player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,11,2,13.2,0,0,23,89.4,84.4,84.5,55.7,61.4,54.7,14.3,4,0,250,253,1.2,3,22
Julius Peppers,1010,ED,GB,11,5,1.6,1,0,12,48.5,57.3,60.4,66.7,48.1,43.1,6.3,1,2,153,157,4.6,7,10
Dwight Freeney,1019,ED,ARZ,6,1,,0,0,1,46.0,61.3,85.9,63.6,60.0,73.6,0.0,0,0,17,17,0.0,0,0
James Harrison,1251,ED,PIT,10,5,1.5,0,0,25,73.9,75.8,43.4,76.4,64.5,64.2,11.1,2,2,145,148,6.2,9,11
Terence Newman,1321,CB,MIN,11,5,4.0,0,0,18,71.4,74.8,85.5,,82.1,78.6,0.0,0,3,226,235,1.3,3,7
Kevin Williams,1325,DI,NO,11,3,0.8,0,2,20,57.0,69.3,49.5,64.7,71.6,62.3,10.0,2,2,189,198,7.4,14,15
Terrell Suggs,1326,ED,BLT,1,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,,0,0,14,14,0.0,0,0
Calvin Pace,1334,ED,NYJ,11,0,2.7,0,0,22,69.7,67.0,87.9,63.6,59.1,45.3,12.5,1,0,138,143,3.6,5,7
Charles Tillman,1351,CB,CAR,9,5,2.7,0,1,5,58.7,62.0,87.3,49.4,77.8,73.7,8.3,1,1,150,155,3.3,5,6
Rashean Mathis,1355,CB,DET,7,0,3.9,0,0,11,62.5,63.6,85.9,54.7,64.7,68.8,20.0,2,1,177,184,2.3,4,8
Cory Redding,1381,DI,ARZ,9,2,2.0,1,0,1,67.3,61.1,12.7,54.6,62.4,24.0,20.0,1,2,46,47,4.3,2,2
Robert Mathis,1447,ED,IND,9,0,1.6,0,0,14,61.4,57.1,47.7,63.8,43.8,63.3,16.7,1,2,78,83,6.4,5,5
Chris Clemons,1585,ED,JAX,11,2,1.4,0,1,15,55.6,39.2,38.8,49.3,38.3,28.2,30.0,3,4,115,119,4.3,5,5
Colin Cole,1589,DI,CAR,2,1,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0.0,0,0,15,15,0.0,0,0
Cullen Jenkins,1637,DI,NYG,11,3,2.2,0,0,21,62.8,68.1,74.3,64.4,65.5,63.8,7.7,1,2,140,143,4.3,6,9
DeAngelo Hall,1729,CB,WAS,5,2,9.7,0,0,32,69.0,66.9,0.0,,68.7,88.4,0.0,0,2,57,58,1.8,1,3
Vince Wilfork,1742,DI,HST,11,4,-0.1,0,0,13,60.0,70.0,67.6,55.8,75.0,60.3,8.3,1,1,190,195,3.7,7,7
Jason Babin,1748,ED,BLT,1,0,,0,0,3,40.1,28.1,0.0,53.5,61.2,27.7,,0,3,1,2,0.0,0,0
Karlos Dansby,1754,LB,CLV,11,6,3.7,0,1,8,81.8,77.8,63.7,62.8,66.6,74.1,8.6,5,1,314,322,8.9,28,47
Daryl Smith,1760,LB,BLT,11,10,3.8,0,0,3,57.2,63.9,89.1,60.1,69.7,48.2,10.4,5,0,257,263,7.0,18,33
Dwan Edwards,1772,DI,CAR,7,2,3.0,0,0,5,66.5,50.6,83.5,51.8,42.7,72.9,0.0,0,0,51,53,5.9,3,3
Randy Starks,1792,DI,CLV,10,2,1.2,1,0,8,49.6,57.3,22.8,60.2,63.8,40.7,11.8,2,3,132,136,9.1,12,13
Will Allen,1832,S,PIT,8,2,6.1,0,0,25,60.1,59.4,48.0,64.1,58.1,34.0,25.0,9,1,168,178,6.5,11,25
Jared Allen,1847,ED,CAR,10,4,3.5,0,0,5,58.8,57.2,61.8,56.8,59.5,71.4,7.7,1,2,155,158,2.6,4,8
Antonio Smith,1856,DI,DEN,11,0,0.3,1,0,10,60.0,55.7,61.0,59.1,51.6,48.2,0.0,0,1,54,56,7.4,4,4
Mike Adams,1972,S,IND,8,3,11.7,0,0,14,66.8,64.9,45.3,51.5,60.7,66.0,25.0,4,1,183,192,1.1,2,9
Adam Jones,2223,CB,CIN,10,1,4.5,1,0,7,81.5,81.5,54.4,83.1,71.3,64.6,20.0,3,1,183,191,3.3,6,11
Antrel Rolle,2225,S,CHI,7,2,8.1,0,0,6,65.3,68.6,79.9,57.7,71.3,74.1,11.1,2,0,143,151,4.2,6,14
DeMarcus Ware,2228,ED,DEN,7,2,6.4,1,0,10,65.0,82.5,4.8,90.3,64.4,81.9,0.0,0,4,90,96,2.2,2,5
