player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,6,0,11.0,0,0,23,89.3,83.2,81.9,60.0,46.0,47.7,28.6,4,0,129,130,1.6,2,10
Julius Peppers,1010,ED,GB,6,4,2.3,0,0,12,55.0,64.8,61.6,71.6,50.8,48.5,0.0,0,1,82,83,3.7,3,4
Dwight Freeney,1019,ED,ARZ,2,1,,0,0,1,60.2,65.9,80.9,65.3,58.8,71.6,0.0,0,0,10,10,0.0,0,0
James Harrison,1251,ED,PIT,7,3,1.8,0,0,25,73.4,79.4,29.0,81.9,65.6,81.8,0.0,0,2,99,101,7.1,7,9
Terence Newman,1321,CB,MIN,6,3,4.5,0,0,18,65.3,68.5,83.5,,77.7,68.3,0.0,0,1,116,121,0.9,1,4
Kevin Williams,1325,DI,NO,7,1,1.0,0,1,20,,61.9,54.3,62.9,61.0,44.8,14.3,1,1,100,104,4.0,4,5
Terrell Suggs,1326,ED,BLT,1,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,,0,0,14,14,0.0,0,0
Calvin Pace,1334,ED,NYJ,6,0,4.0,0,0,22,74.9,60.8,86.3,55.7,54.8,42.3,33.3,1,0,71,74,1.4,1,2
Charles Tillman,1351,CB,CAR,6,4,3.5,0,0,5,58.0,59.7,85.9,54.7,66.0,77.7,0.0,0,0,103,106,2.9,3,4
Rashean Mathis,1355,CB,DET,7,0,3.9,0,0,11,62.5,63.6,85.9,54.7,64.7,68.8,20.0,2,1,177,184,2.3,4,8
Cory Redding,1381,DI,ARZ,7,2,2.0,1,0,1,67.3,62.3,3.9,54.5,64.1,24.0,20.0,1,2,38,39,5.3,2,2
Robert Mathis,1447,ED,IND,5,0,3.5,0,0,14,67.4,60.2,16.9,69.5,37.8,74.8,0.0,0,2,30,32,6.7,2,2
Chris Clemons,1585,ED,JAX,7,2,1.5,0,1,15,55.1,44.2,52.3,53.2,42.5,28.5,33.3,3,2,84,88,4.8,4,4
Colin Cole,1589,DI,CAR,2,1,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0.0,0,0,15,15,0.0,0,0
Cullen Jenkins,1637,DI,NYG,7,2,3.5,0,0,21,56.0,63.1,66.4,64.0,60.2,56.8,0.0,0,2,82,82,1.2,1,4
DeAngelo Hall,1729,CB,WAS,3,1,11.0,0,0,32,66.9,68.7,80.4,,71.7,84.8,0.0,0,0,43,44,2.3,1,2
Vince Wilfork,1742,DI,HST,7,3,-0.2,0,0,13,60.0,68.1,60.2,53.3,74.2,74.7,0.0,0,1,141,144,3.5,5,5
