player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,5,0,11.0,0,0,23,89.9,85.2,81.2,60.0,43.5,43.6,28.6,4,0,108,109,1.9,2,10
Julius Peppers,1010,ED,GB,5,4,2.3,0,0,12,61.7,70.2,53.9,73.4,57.7,62.5,0.0,0,1,66,67,4.5,3,4
James Harrison,1251,ED,PIT,5,3,2.0,0,0,25,63.4,74.5,47.4,79.7,62.6,80.9,0.0,0,1,72,74,8.3,6,8
Terence Newman,1321,CB,MIN,4,3,4.5,0,0,18,61.2,65.2,82.3,,78.0,65.6,0.0,0,1,91,96,1.1,1,4
Kevin Williams,1325,DI,NO,5,1,-0.3,0,1,20,,64.7,45.4,59.2,67.1,35.7,20.0,1,1,84,86,3.6,3,3
Terrell Suggs,1326,ED,BLT,1,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,,0,0,14,14,0.0,0,0
Calvin Pace,1334,ED,NYJ,4,0,3.0,0,0,22,65.2,54.8,84.9,53.0,54.0,28.1,50.0,1,0,55,58,1.8,1,1
Charles Tillman,1351,CB,CAR,4,2,3.7,0,0,5,62.9,66.1,85.2,59.0,77.4,73.2,0.0,0,0,81,84,2.5,2,3
Rashean Mathis,1355,CB,DET,5,0,4.8,0,0,11,62.9,63.5,84.5,60.0,62.4,66.4,14.3,1,0,127,131,1.6,2,6
Cory Redding,1381,DI,ARZ,5,1,2.0,1,0,1,67.3,63.8,0.0,56.1,64.6,26.7,0.0,0,2,29,30,6.9,2,2
Robert Mathis,1447,ED,IND,3,0,3.5,0,0,14,65.4,59.7,0.0,63.4,63.8,72.6,0.0,0,2,8,9,25.0,2,2
Chris Clemons,1585,ED,JAX,5,1,3.0,0,0,15,58.8,46.0,63.1,55.6,40.6,49.4,33.3,1,1,60,61,1.7,1,1
Colin Cole,1589,DI,CAR,2,1,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0.0,0,0,15,15,0.0,0,0
Cullen Jenkins,1637,DI,NYG,5,2,4.5,0,0,21,55.6,64.1,60.1,65.2,61.4,52.8,0.0,0,1,59,59,1.7,1,2
DeAngelo Hall,1729,CB,WAS,3,1,11.0,0,0,32,66.9,68.7,80.4,,71.7,84.8,0.0,0,0,43,44,2.3,1,2
Vince Wilfork,1742,DI,HST,5,3,-0.5,0,0,13,60.0,69.8,53.3,53.4,76.8,74.2,0.0,0,1,106,109,3.8,4,4
Jason Babin,1748,ED,BLT,1,0,,0,0,3,40.1,28.1,0.0,53.5,61.2,27.7,,0,3,1,2,0.0,0,0
Karlos Dansby,1754,LB,CLV,5,3,3.5,0,0,8,59.2,64.1,85.9,60.3,66.3,61.2,13.8,4,0,146,150,6.8,10,22
Daryl Smith,1760,LB,BLT,5,4,5.1,0,0,3,67.2,63.9,86.5,50.5,58.6,56.5,5.3,1,0,121,124,1.7,2,14
Dwan Edwards,1772,DI,CAR,4,1,4.0,0,0,5,64.6,46.6,82.5,53.3,35.4,71.9,0.0,0,0,42,44,4.8,2,2
Randy Starks,1792,DI,CLV,5,1,1.3,1,0,8,55.9,49.2,51.4,53.3,53.9,37.7,11.1,1,1,75,78,9.3,7,7
Will Allen,1832,S,PIT,5,0,6.6,0,0,25,65.6,65.0,25.8,71.8,60.4,28.3,29.2,7,1,106,112,6.6,7,17
Jared Allen,1847,ED,CAR,4,1,3.3,0,0,5,62.4,56.7,41.7,61.1,54.2,76.0,0.0,0,1,62,63,1.6,1,3
Antonio Smith,1856,DI,DEN,5,0,0.3,0,0,10,60.0,59.5,81.8,63.7,52.3,40.8,0.0,0,0,33,35,12.1,4,4
Mike Adams,1972,S,IND,5,1,15.8,0,0,14,66.6,65.3,83.4,52.1,57.7,61.6,40.0,4,0,135,143,0.0,0,5
Adam Jones,2223,CB,CIN,5,1,4.4,1,0,7,84.9,85.0,25.5,83.1,76.3,66.9,9.1,1,1,94,100,5.3,5,9
Antrel Rolle,2225,S,CHI,4,2,7.7,0,0,6,67.7,73.1,77.6,60.0,75.4,68.9,8.3,1,0,85,88,5.9,5,9
DeMarcus Ware,2228,ED,DEN,5,2,7.0,1,0,10,72.8,79.9,10.1,86.6,60.9,80.7,0.0,0,3,67,73,1.5,1,3
Thomas Davis Sr.,2231,LB,CAR,4,6,4.4,0,0,5,66.0,63.2,20.2,58.0,60.3,70.9,0.0,0,1,83,87,10.8,9,14
Derrick Johnson,2232,LB,KC,5,2,2.9,0,0,16,72.2,74.2,87.0,54.1,70.5,65.6,10.5,2,1,120,125,10.0,12,15
Jonathan Babineaux,2276,DI,ATL,5,1,-3.0,0,0,2,67.3,77.4,83.2,59.7,72.7,73.6,0.0,0,0,46,48,10.9,5,6
Justin Tuck,2291,DI,OAK,5,3,2.1,0,0,23,65.2,67.5,84.0,60.3,64.8,60.7,8.3,1,0,76,77,7.9,6,8
Chris Canty,2349,DI,BLT,2,0,,0,0,3,60.0,58.5,78.8,62.5,53.0,66.8,,0,0,21,21,0.0,0,0
Trent Cole,2363,ED,IND,4,3,-0.3,0,0,14,63.8,68.7,48.4,65.6,68.6,53.8,0.0,0,1,73,76,4.1,3,3
C.J. Mosley,2408,DI,MIA,4,0,1.5,0,0,17,,61.2,79.0,67.9,55.9,68.7,0.0,0,0,43,44,4.7,2,2
Jay Ratliff,2441,DI,CHI,1,1,4.0,0,0,6,,56.8,76.8,56.4,57.9,69.1,0.0,0,0,15,15,6.7,1,1
Brandon Browner,2512,CB,NO,5,4,24.3,0,0,20,35.6,33.4,0.0,60.0,50.5,38.0,27.3,3,8,134,137,0.7,1,4
Ahmad Brooks,2945,ED,SF,4,1,2.3,1,0,28,53.7,57.6,51.0,52.5,71.8,50.8,0.0,0,2,73,75,5.5,4,6
Mario Williams,2946,ED,BUF,5,0,0.5,0,0,4,65.2,63.4,88.5,53.7,72.1,77.7,0.0,0,0,94,103,4.3,4,4
A.J. Hawk,2950,LB,CIN,5,2,3.5,0,0,7,52.4,56.0,75.0,55.3,62.0,58.3,14.3,1,0,47,50,6.4,3,4
Donte Whitner,2953,S,CLV,5,1,5.7,0,0,8,60.2,61.6,80.3,60.5,62.1,56.9,17.9,5,0,146,150,8.9,13,22
Haloti Ngata,2957,DI,DET,4,2,2.0,0,0,11,58.1,67.4,47.3,73.2,61.9,72.8,0.0,0,1,65,66,4.6,3,4
