player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,13,4,13.2,0,0,23,91.3,89.7,85.2,54.6,58.7,55.8,13.3,4,0,287,292,1.0,3,22
Julius Peppers,1010,ED,GB,13,5,1.4,1,0,12,51.3,62.3,52.4,71.0,51.4,47.2,5.9,1,3,174,179,4.6,8,11
Dwight Freeney,1019,ED,ARZ,7,1,,0,0,1,46.0,68.7,87.0,69.4,60.9,74.2,0.0,0,0,20,20,0.0,0,0
James Harrison,1251,ED,PIT,12,5,1.1,0,0,25,77.6,83.1,50.1,83.0,66.8,68.9,9.5,2,2,161,164,7.5,12,14
Terence Newman,1321,CB,MIN,13,5,4.3,0,0,18,69.3,72.5,86.4,68.3,77.9,74.7,0.0,0,4,280,289,1.1,3,8
Kevin Williams,1325,DI,NO,13,6,1.1,0,2,20,56.0,70.8,56.6,65.5,72.0,56.4,11.5,3,2,229,238,7.0,16,17
Terrell Suggs,1326,ED,BLT,1,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,,0,0,14,14,0.0,0,0
Calvin Pace,1334,ED,NYJ,13,0,2.4,0,0,22,70.0,66.8,88.4,61.3,61.4,52.5,10.0,1,0,155,160,4.5,7,9
Charles Tillman,1351,CB,CAR,9,5,2.7,0,1,5,58.7,62.0,87.3,49.4,77.8,73.7,8.3,1,1,150,155,3.3,5,6
Rashean Mathis,1355,CB,DET,7,0,3.9,0,0,11,62.5,63.6,85.9,54.7,64.7,68.8,20.0,2,1,177,184,2.3,4,8
Cory Redding,1381,DI,ARZ,10,3,2.7,1,0,1,67.3,61.3,15.3,54.5,62.7,25.6,14.3,1,2,53,54,5.7,3,3
Robert Mathis,1447,ED,IND,11,0,1.2,0,0,14,62.3,53.9,39.4,61.3,44.6,53.0,25.0,2,3,115,121,5.2,6,6
Chris Clemons,1585,ED,JAX,13,2,1.5,0,1,15,50.7,39.4,45.5,50.9,35.6,29.0,27.3,3,4,129,133,3.9,5,6
Colin Cole,1589,DI,CAR,2,1,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0.0,0,0,15,15,0.0,0,0
Cullen Jenkins,1637,DI,NYG,13,3,2.2,0,0,21,63.5,66.5,65.2,66.7,60.6,65.1,14.3,2,3,162,166,3.7,6,9
DeAngelo Hall,1729,CB,WAS,7,5,8.7,0,0,32,65.3,62.0,0.0,60.0,54.7,80.2,0.0,0,2,84,86,1.2,1,6
Vince Wilfork,1742,DI,HST,13,5,0.9,0,0,13,60.0,72.8,71.0,54.9,78.5,65.4,5.6,1,1,236,242,5.1,12,12
Jason Babin,1748,ED,BLT,1,0,,0,0,3,40.1,28.1,0.0,53.5,61.2,27.7,,0,3,1,2,0.0,0,0
Karlos Dansby,1754,LB,CLV,13,6,3.8,1,1,8,80.7,75.6,49.5,61.9,65.4,76.8,7.8,5,2,355,363,8.7,31,53
Daryl Smith,1760,LB,BLT,13,14,3.7,0,0,3,59.4,67.8,89.6,59.0,74.1,47.8,9.7,6,0,316,323,7.9,25,42
Dwan Edwards,1772,DI,CAR,9,2,3.0,0,0,5,65.9,48.4,84.5,50.5,40.7,73.2,0.0,0,0,61,63,4.9,3,3
Randy Starks,1792,DI,CLV,12,3,1.6,1,0,8,49.6,58.9,28.9,60.7,64.4,44.5,10.0,2,3,153,157,8.5,13,15
Will Allen,1832,S,PIT,10,4,5.9,0,0,25,58.1,62.4,54.5,76.9,66.8,43.1,21.4,9,1,198,208,7.1,14,29
Jared Allen,1847,ED,CAR,12,5,3.2,0,0,5,59.7,56.8,66.7,55.1,60.1,72.3,6.7,1,2,175,180,2.9,5,9
Antonio Smith,1856,DI,DEN,13,0,-0.2,1,0,10,60.0,57.2,63.0,60.4,52.5,52.5,0.0,0,1,69,71,8.7,6,6
