player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,15,5,12.2,0,0,23,91.8,89.8,85.6,54.6,56.1,49.8,14.3,5,0,335,340,1.2,4,25
Julius Peppers,1010,ED,GB,15,6,1.6,1,0,12,51.9,61.3,56.7,71.5,46.6,50.3,5.3,1,3,193,198,4.1,8,12
Dwight Freeney,1019,ED,ARZ,9,1,,0,0,1,46.2,78.5,88.0,79.3,56.0,75.8,0.0,0,0,25,25,0.0,0,0
James Harrison,1251,ED,PIT,14,6,1.4,0,0,25,74.1,84.0,55.4,84.0,69.1,72.0,11.5,3,2,187,193,7.5,14,17
Terence Newman,1321,CB,MIN,15,5,3.9,0,0,18,67.2,70.0,87.0,68.3,74.3,69.4,5.6,1,4,317,329,1.6,5,12
Kevin Williams,1325,DI,NO,15,6,1.1,0,2,20,55.7,69.4,59.6,63.3,71.3,57.8,11.1,3,2,248,260,6.5,16,18
Terrell Suggs,1326,ED,BLT,1,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,,0,0,14,14,0.0,0,0
Calvin Pace,1334,ED,NYJ,15,0,2.4,0,0,22,62.2,63.9,73.7,61.9,62.0,55.2,10.0,1,1,176,181,4.0,7,9
Charles Tillman,1351,CB,CAR,11,6,2.6,0,2,5,59.3,63.4,58.9,68.4,83.2,79.0,7.1,1,2,205,210,2.4,5,7
Rashean Mathis,1355,CB,DET,7,0,3.9,0,0,11,62.5,63.6,85.9,54.7,64.7,68.8,20.0,2,1,177,184,2.3,4,8
Cory Redding,1381,DI,ARZ,11,4,2.7,1,0,1,68.1,67.1,21.2,55.2,64.9,26.5,12.5,1,2,62,63,4.8,3,3
Robert Mathis,1447,ED,IND,13,1,1.0,0,0,14,87.0,66.0,47.8,62.3,51.9,52.8,27.3,3,3,149,155,4.7,7,7
Chris Clemons,1585,ED,JAX,15,2,0.9,0,1,15,52.1,42.1,40.7,52.4,40.1,32.4,21.4,3,5,157,162,5.1,8,9
Colin Cole,1589,DI,CAR,2,1,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0.0,0,0,15,15,0.0,0,0
Cullen Jenkins,1637,DI,NYG,15,3,1.9,0,0,21,63.9,65.0,58.1,65.5,60.7,67.0,12.5,2,3,194,201,4.1,8,11
DeAngelo Hall,1729,CB,WAS,9,5,8.4,0,0,32,60.0,58.5,0.0,60.0,59.6,78.4,5.6,1,2,101,105,2.0,2,12
Vince Wilfork,1742,DI,HST,15,6,0.9,0,0,13,60.0,72.1,73.0,53.7,78.5,66.5,5.0,1,1,260,266,5.0,13,13
Jason Babin,1748,ED,BLT,1,0,,0,0,3,40.1,28.1,0.0,53.5,61.2,27.7,,0,3,1,2,0.0,0,0
Karlos Dansby,1754,LB,CLV,15,7,3.9,1,1,8,79.4,74.4,55.0,63.7,64.3,76.3,7.0,5,2,411,420,8.5,35,59
Daryl Smith,1760,LB,BLT,15,16,3.8,0,0,3,54.1,63.7,90.0,58.3,73.0,50.9,8.3,6,0,359,366,8.6,31,50
Dwan Edwards,1772,DI,CAR,11,2,3.0,0,0,5,67.0,50.7,85.3,51.0,43.5,73.2,0.0,0,0,80,82,3.8,3,3
Randy Starks,1792,DI,CLV,14,4,1.4,1,0,8,49.6,63.9,35.5,62.3,69.1,49.6,8.3,2,3,175,180,9.1,16,18
Will Allen,1832,S,PIT,12,6,5.8,0,1,25,62.6,67.8,60.8,77.3,72.3,46.0,20.4,10,1,248,262,6.5,16,33
Jared Allen,1847,ED,CAR,14,5,3.1,0,0,5,60.0,58.5,70.7,58.0,58.0,72.7,11.8,2,2,213,218,2.8,6,10
Antonio Smith,1856,DI,DEN,15,0,-0.2,1,0,10,60.0,56.3,65.1,58.5,53.8,52.5,0.0,0,1,77,79,7.8,6,6
