player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,16,732,0,23,0,5.3,50.0,99.0,130.5,65.3,2,3,75.0,86.7,1,7,21.1,4,3,16.7,2,297,40.6,300,2,15,4,0,4,4,0.0,2.0,0,4,13.7,64.3,99.5,42.2,27.1,1,1,7.1,88.9,3,40,14.3,4,1,55.7,9,395,54.0,397,4,20,14,0,133,50,0.4,14.8
Julius Peppers,1010,ED,GB,18,52,0,12,1,,,6.4,,,0,0,,63.8,0,,0.0,0,0,0.0,0,13,25.0,204,7,1,0,0,0,0,0.0,,0,1,1.5,100.0,10.3,7.8,7.8,0,0,0.0,53.1,0,14,40.0,4,0,107.3,4,31,59.6,300,7,5,4,0,39,33,1.3,9.8
Dwight Freeney,1019,ED,ARZ,12,9,0,1,0,-1.0,100.0,1.6,2.0,2.0,0,0,0.0,46.2,0,41,100.0,1,0,118.8,1,2,22.2,122,3,0,1,0,41,42,20.5,41.0,0,0,,,5.3,,,0,0,,61.7,0,,100.0,1,0,0.0,0,7,77.8,133,5,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,17,124,0,25,0,2.5,50.0,14.8,13.0,6.5,0,0,0.0,93.3,1,5,0.0,0,0,16.7,1,13,10.5,88,2,1,2,0,5,6,0.4,5.0,0,1,4.3,75.0,30.8,11.0,8.3,1,1,8.3,65.8,0,15,30.0,3,1,81.9,9,107,86.3,347,6,6,12,0,50,39,0.5,5.6
Terence Newman,1321,CB,MIN,17,623,0,18,1,11.0,57.9,100.0,12.6,7.3,0,2,10.5,51.4,0,32,0.0,0,2,82.6,11,151,24.2,151,1,6,19,0,147,43,1.1,13.4,0,3,11.3,65.2,99.5,9.2,6.0,1,8,11.6,62.5,1,72,12.2,5,6,99.5,45,437,70.1,439,6,33,69,3,574,190,1.4,12.8
Terrell Suggs,1326,ED,BLT,1,7,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,25.9,,,0,0,,75.1,0,,,0,0,0.0,0,7,100.0,27,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,16,74,0,22,0,5.5,50.0,10.0,12.0,6.0,0,0,0.0,67.0,0,12,0.0,0,0,68.8,1,13,17.6,130,2,1,2,0,12,5,1.0,12.0,0,0,2.9,66.7,36.2,9.3,6.2,0,1,11.1,59.1,0,14,50.0,2,1,80.3,6,59,79.7,163,1,2,9,0,49,28,0.9,8.2
Charles Tillman,1351,CB,CAR,12,484,0,5,0,11.7,50.0,99.0,9.7,4.9,0,0,0.0,39.7,0,21,0.0,0,0,72.9,10,103,21.3,104,0,8,20,0,140,56,1.4,14.0,0,3,14.2,54.5,98.6,13.8,7.5,1,4,9.1,62.6,2,48,9.7,3,4,69.7,24,345,71.3,350,5,25,44,1,354,76,1.1,14.8
Rashean Mathis,1355,CB,DET,7,248,0,11,1,7.3,92.9,100.0,5.6,5.2,0,1,7.1,55.3,0,50,0.0,0,1,118.8,13,78,31.5,78,3,7,14,0,194,96,2.7,14.9,0,1,7.8,70.8,98.7,8.7,6.2,0,2,8.3,67.6,1,20,12.5,2,1,75.0,17,151,60.9,153,4,13,24,0,180,77,1.2,10.6
Cory Redding,1381,DI,ARZ,11,1,0,1,0,,,0.0,,,0,0,,68.3,1,,,0,0,0.0,0,0,0.0,52,0,0,0,0,0,0,,,0,0,,,1.6,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,61,0,0,0,0,0,0,0.0,
