player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,9,426,0,23,0,8.3,33.3,99.4,132.0,44.0,1,2,66.7,73.6,1,7,20.0,2,2,2.8,1,154,36.2,155,1,8,3,0,7,3,0.1,7.0,0,2,13.3,70.0,99.6,33.1,23.2,0,1,10.0,84.8,3,40,15.0,3,1,63.8,7,242,56.8,243,4,15,10,0,103,39,0.4,14.7
Julius Peppers,1010,ED,GB,9,28,0,12,1,,,8.1,,,0,0,,75.7,0,,0.0,0,0,0.0,0,9,32.1,111,1,0,0,0,0,0,0.0,,0,0,0.3,100.0,11.9,6.0,6.0,0,0,0.0,46.7,0,14,50.0,3,0,112.5,3,18,64.3,151,6,3,3,0,33,32,1.8,11.0
Dwight Freeney,1019,ED,ARZ,4,5,0,1,0,,,8.3,,,0,0,,60.4,0,,,0,0,0.0,0,2,40.0,24,0,0,0,0,0,0,0.0,,0,0,,,5.9,,,0,0,,59.9,0,,,0,0,0.0,0,3,60.0,51,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,9,52,0,25,0,,,7.7,,,0,0,,61.5,0,,,0,0,0.0,0,4,7.7,52,0,0,0,0,0,0,0.0,,0,1,4.2,83.3,29.1,9.0,7.5,0,0,0.0,73.4,0,15,20.0,1,0,86.8,5,46,88.5,158,4,3,6,0,29,34,0.6,5.8
Terence Newman,1321,CB,MIN,9,340,0,18,0,9.2,50.0,100.0,15.4,7.7,0,1,10.0,65.6,0,22,0.0,0,1,63.8,5,82,24.1,82,0,4,10,0,48,22,0.6,9.6,0,2,11.1,59.5,100.0,9.4,5.6,1,6,14.3,69.5,1,55,8.7,2,5,70.1,25,249,73.2,249,4,19,42,0,286,88,1.2,11.4
Terrell Suggs,1326,ED,BLT,1,7,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,25.9,,,0,0,,75.1,0,,,0,0,0.0,0,7,100.0,27,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,9,40,0,22,0,5.5,50.0,8.4,7.0,3.5,0,0,0.0,66.1,0,12,,0,0,68.8,1,8,20.0,95,1,0,2,0,12,5,1.7,12.0,0,0,0.5,75.0,31.0,10.0,7.5,0,1,25.0,65.5,0,7,50.0,1,1,84.4,3,31,77.5,100,1,1,4,0,19,18,0.6,6.3
Charles Tillman,1351,CB,CAR,9,374,0,5,0,11.8,56.3,98.9,9.0,5.1,0,0,0.0,39.6,0,21,0.0,0,0,83.9,9,86,23.0,87,0,6,16,0,134,54,1.7,14.9,0,1,14.9,54.3,98.1,12.8,7.0,1,4,11.4,63.6,1,48,9.5,2,4,67.9,19,256,68.4,261,5,18,35,0,273,57,1.1,14.4
Rashean Mathis,1355,CB,DET,7,248,0,11,1,7.3,92.9,100.0,5.6,5.2,0,1,7.1,55.3,0,50,0.0,0,1,118.8,13,78,31.5,78,3,7,14,0,194,96,2.7,14.9,0,1,7.8,70.8,98.7,8.7,6.2,0,2,8.3,67.6,1,20,12.5,2,1,75.0,17,151,60.9,153,4,13,24,0,180,77,1.2,10.6
Robert Mathis,1447,ED,IND,8,26,0,14,0,2.0,100.0,6.8,6.0,6.0,0,0,0.0,52.4,0,40,,0,0,118.8,1,6,23.1,88,3,0,1,0,40,38,6.7,40.0,0,0,,,18.4,,,0,0,,65.1,0,,,0,0,0.0,0,14,53.8,76,1,0,0,0,0,0,0.0,
Chris Clemons,1585,ED,JAX,9,11,0,15,0,,,1.3,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,9.1,75,0,0,0,0,0,0,0.0,,0,0,1.0,100.0,5.4,5.0,5.0,0,0,0.0,54.6,0,14,0.0,0,0,116.7,2,10,90.9,186,2,1,2,0,24,22,2.4,12.0
Cullen Jenkins,1637,DI,NYG,10,9,0,21,0,,,2.0,,,0,0,,70.7,0,,50.0,1,0,0.0,0,2,22.2,102,2,1,0,0,0,0,0.0,,0,1,,,3.2,,,0,0,,54.3,0,,0.0,0,0,0.0,0,6,66.7,185,1,1,0,0,0,0,0.0,
DeAngelo Hall,1729,CB,WAS,4,98,0,32,0,26.0,100.0,100.0,19.0,19.0,0,0,0.0,62.8,0,30,0.0,0,0,118.8,1,20,20.4,20,0,3,1,0,30,4,1.6,30.0,0,1,17.2,66.7,100.0,11.2,7.4,0,0,0.0,61.9,0,40,0.0,0,0,132.2,6,71,72.4,71,4,8,9,1,81,6,1.2,13.5
Jason Babin,1748,ED,BLT,2,3,0,3,0,,,12.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,8,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,10.5,2.0,2.0,0,0,0.0,41.5,0,16,100.0,1,0,118.8,1,2,66.7,19,0,0,1,0,16,19,8.0,16.0
Karlos Dansby,1754,LB,CLV,10,330,0,8,1,2.1,78.6,77.7,12.3,9.6,0,0,0.0,72.0,1,27,0.0,0,0,73.2,11,143,43.3,184,3,6,14,0,122,114,0.9,11.1,0,0,3.3,75.0,92.8,12.1,9.1,1,0,0.0,72.8,1,16,0.0,0,0,63.5,12,154,46.7,166,8,15,16,0,96,66,0.7,8.0
Daryl Smith,1760,LB,BLT,9,337,0,3,0,2.9,75.0,72.5,16.7,12.5,0,1,12.5,68.5,0,35,14.3,1,1,94.3,6,108,32.0,149,5,6,8,0,57,39,0.6,9.5,0,3,4.7,84.6,92.3,8.7,7.4,1,1,3.8,60.3,0,26,15.4,4,1,98.2,22,204,60.5,221,5,19,26,0,197,105,1.0,9.0
Dwan Edwards,1772,DI,CAR,5,3,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,23,0,0,0,0,0,0,,,0,0,5.0,0.0,3.0,,3.0,0,0,0.0,64.6,0,,0.0,0,0,39.6,0,3,100.0,100,2,1,1,0,0,0,0.0,
Randy Starks,1792,DI,CLV,10,3,0,8,0,,,2.1,,,0,0,,55.4,0,,0.0,0,0,0.0,0,2,66.7,95,1,1,0,0,0,0,0.0,,0,0,,,1.3,,,0,0,,64.6,0,,50.0,1,0,0.0,0,1,33.3,80,1,1,0,0,0,0,0.0,
Will Allen,1832,S,PIT,7,250,0,25,0,6.9,75.0,100.0,7.2,5.4,0,0,0.0,89.6,1,12,0.0,0,0,88.0,6,49,19.6,49,1,4,8,2,45,23,1.0,7.5,0,2,5.6,81.3,93.2,13.7,11.1,1,2,12.5,54.6,0,75,21.1,4,2,139.6,13,179,71.6,192,6,13,16,1,209,139,1.2,16.1
Jared Allen,1847,ED,CAR,8,14,0,5,0,-3.5,0.0,1.4,,0.5,0,0,0.0,63.6,1,,0.0,0,0,0.0,0,1,7.1,69,2,1,2,0,0,0,0.0,,0,0,7.3,66.7,8.7,5.5,3.7,0,0,0.0,50.0,0,9,0.0,0,0,79.9,2,11,78.6,126,1,3,3,0,16,17,1.5,8.0
Mike Adams,1972,S,IND,8,288,0,14,2,11.2,60.0,98.1,32.0,19.2,0,0,0.0,73.0,4,24,0.0,0,0,54.2,3,102,35.4,104,0,4,5,0,50,27,0.5,16.7,0,1,8.7,87.5,97.6,10.6,9.3,0,1,6.3,57.4,1,35,17.6,3,1,113.5,14,160,55.6,164,3,13,16,1,205,111,1.4,14.6
Adam Jones,2223,CB,CIN,9,347,0,7,0,10.0,100.0,100.0,28.5,28.5,1,1,50.0,75.2,0,22,0.0,0,1,118.8,2,60,17.3,60,2,3,2,0,25,5,0.4,12.5,0,4,8.4,63.9,100.0,11.3,7.2,1,3,8.3,81.2,2,24,12.1,4,2,68.5,23,278,80.1,278,9,25,36,1,234,80,0.9,10.2
Antrel Rolle,2225,S,CHI,7,234,0,6,0,4.8,100.0,100.0,22.5,22.5,0,1,25.0,68.0,0,7,10.0,1,1,89.6,4,97,41.5,97,3,9,4,0,22,3,0.2,5.5,0,0,7.3,81.8,98.3,12.1,9.9,1,0,0.0,58.9,0,35,9.1,1,0,101.1,9,116,49.6,118,5,10,11,0,91,39,0.8,10.1
DeMarcus Ware,2228,ED,DEN,7,25,0,10,0,-7.0,100.0,2.4,2.0,2.0,0,0,0.0,77.2,0,-6,0.0,0,0,79.2,1,2,8.0,82,5,3,1,0,-6,1,-3.0,-6.0,0,0,3.5,100.0,24.2,11.0,11.0,0,0,0.0,56.2,0,12,0.0,0,0,100.0,2,22,88.0,91,4,2,2,0,16,9,0.7,8.0
Thomas Davis Sr.,2231,LB,CAR,9,352,0,5,0,5.0,60.0,62.6,20.0,12.0,0,0,0.0,71.2,1,29,20.0,1,0,97.9,3,62,17.6,99,2,4,5,1,55,41,0.9,18.3,0,2,4.0,74.3,91.5,9.5,7.1,0,1,2.9,80.7,2,19,14.3,4,1,73.0,26,259,73.6,283,14,22,35,1,196,132,0.8,7.5
Derrick Johnson,2232,LB,KC,9,337,0,16,0,3.9,54.5,82.0,24.3,13.3,0,4,36.4,65.2,0,19,23.1,3,4,72.5,6,159,47.2,194,4,10,11,0,66,54,0.5,11.0,0,3,3.2,45.5,91.2,29.2,13.3,0,0,0.0,86.4,1,9,25.0,3,0,14.6,5,155,46.0,170,3,6,11,0,17,20,0.1,3.4
Jonathan Babineaux,2276,DI,ATL,9,11,0,2,0,,,0.0,,,0,0,,70.5,1,,0.0,0,0,0.0,0,0,0.0,67,2,3,0,0,0,0,,,0,0,2.0,0.0,6.1,,8.0,0,0,0.0,66.2,0,,0.0,0,0,39.6,0,10,90.9,164,3,4,1,0,0,0,0.0,
Justin Tuck,2291,DI,OAK,5,1,0,23,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,47,0,0,0,0,0,0,,,0,0,,,0.9,,,0,0,,65.2,0,,0.0,0,0,0.0,0,1,100.0,108,3,2,0,0,0,0,0.0,
Trent Cole,2363,ED,IND,8,24,0,14,0,,,11.7,,,0,0,,74.8,0,,0.0,0,0,0.0,0,7,29.2,60,1,1,0,0,0,0,0.0,,0,0,1.3,100.0,15.5,5.0,5.0,0,0,0.0,46.8,0,14,33.3,1,0,105.6,3,15,62.5,97,0,2,3,0,28,24,1.9,9.3
C.J. Mosley,2408,DI,MIA,9,1,0,17,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,25,0,0,0,0,0,0,,,0,0,,,1.6,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,62,0,0,0,0,0,0,0.0,
Brandon Browner,2512,CB,NO,10,403,0,20,1,8.8,65.4,98.9,9.3,6.1,1,3,11.5,31.2,0,67,15.0,3,3,107.7,17,179,44.4,181,3,16,26,1,239,90,1.5,14.1,0,0,14.8,68.0,98.0,11.0,7.5,1,2,8.0,37.0,0,55,19.0,4,1,108.4,17,194,48.1,198,3,17,25,0,298,109,1.6,17.5
Ahmad Brooks,2945,ED,SF,8,73,0,28,0,,,6.4,,,0,0,,61.7,0,,,0,0,0.0,0,3,4.1,47,0,0,0,0,0,0,0.0,,0,0,1.7,100.0,30.4,10.2,10.2,0,1,16.7,59.3,0,17,55.6,5,1,105.6,6,62,84.9,204,6,4,6,0,56,46,0.9,9.3
Mario Williams,2946,ED,BUF,9,15,0,4,0,,,2.1,,,0,0,,62.8,0,,0.0,0,0,0.0,0,4,26.7,188,2,1,0,0,0,0,0.0,,0,0,0.0,100.0,6.1,8.0,8.0,0,0,0.0,63.5,0,6,33.3,1,0,91.7,1,9,60.0,147,2,2,1,0,6,6,0.8,6.0
A.J. Hawk,2950,LB,CIN,9,74,0,7,0,,,20.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,1.4,5,1,0,0,0,0,0,0.0,,0,0,3.4,66.7,98.6,11.2,7.4,0,0,0.0,51.7,0,13,14.3,1,0,81.7,6,73,98.6,74,1,6,9,0,52,43,0.8,8.7
Donte Whitner,2953,S,CLV,8,283,0,8,2,13.3,75.0,94.7,14.7,11.0,0,2,16.7,70.1,0,40,15.8,3,2,136.1,9,143,50.5,151,3,14,12,1,126,53,1.0,14.0,0,3,10.4,42.9,98.3,37.0,15.9,0,1,14.3,56.7,0,36,12.5,1,1,116.1,3,117,41.3,119,0,4,7,1,65,37,0.6,21.7
Haloti Ngata,2957,DI,DET,7,3,0,11,0,,,1.4,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,72,0,0,0,0,0,0,0.0,,0,1,,,1.9,,,0,0,,58.2,0,,0.0,0,0,0.0,0,2,66.7,105,2,0,0,0,0,0,0.0,
Chad Greenway,2962,LB,MIN,9,156,0,18,0,1.5,100.0,65.0,12.5,12.5,0,0,0.0,67.0,0,8,0.0,0,0,89.6,2,26,16.7,40,1,1,2,0,11,8,0.4,5.5,0,0,1.9,72.7,95.8,13.1,9.5,0,0,0.0,67.3,1,15,10.0,1,0,46.8,8,114,73.1,119,7,9,11,0,58,43,0.6,7.3
Antonio Cromartie,2964,CB,NYJ,8,317,0,22,1,14.3,54.2,100.0,11.5,6.2,0,4,16.7,49.5,0,54,18.2,2,4,134.0,13,157,49.5,157,0,8,24,3,272,118,1.8,20.9,0,0,11.5,58.8,100.0,14.4,8.5,0,1,5.9,49.1,0,36,14.3,1,1,134.9,10,149,47.0,149,3,6,17,2,182,55,1.3,18.2
Tamba Hali,2965,ED,KC,9,53,0,16,0,,,10.5,,,0,0,,73.5,0,,100.0,1,0,0.0,0,18,34.0,172,0,0,0,0,0,0,0.0,,0,0,9.0,83.3,16.7,4.8,4.0,0,0,0.0,48.7,0,30,0.0,0,0,118.8,5,25,47.2,150,5,6,6,0,91,44,3.8,18.2
Manny Lawson,2967,LB,BUF,9,98,0,4,1,0.5,50.0,54.9,44.0,22.0,1,1,50.0,62.8,0,4,0.0,0,1,56.3,1,45,45.9,82,0,0,2,0,4,10,0.1,4.0,0,1,1.0,100.0,59.7,6.0,6.0,0,0,0.0,47.6,0,9,37.5,3,0,86.3,7,43,43.9,72,2,4,7,0,33,26,0.8,4.7
Johnathan Joseph,2969,CB,HST,9,317,0,13,0,11.5,50.0,100.0,7.7,3.9,1,6,20.0,64.2,0,23,7.7,1,5,72.4,15,128,40.4,128,2,12,30,1,126,40,1.1,8.4,0,0,12.5,57.6,100.0,8.6,5.0,1,5,15.2,66.1,1,36,15.8,3,5,72.9,19,173,54.6,173,5,16,33,1,201,83,1.2,10.6
