player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Charles Woodson,330,S,OAK,3,0,14.8,0,0,23,77.7,70.7,79.3,60.0,34.9,31.5,40.0,4,0,64,65,0.0,0,6
Julius Peppers,1010,ED,GB,3,2,2.3,0,0,12,45.4,60.7,40.1,66.5,58.4,54.7,0.0,0,1,39,40,7.7,3,4
James Harrison,1251,ED,PIT,3,2,1.5,0,0,25,48.1,54.9,25.1,64.3,57.4,77.2,0.0,0,1,41,43,4.9,2,2
Terence Newman,1321,CB,MIN,3,3,4.5,0,0,18,69.5,73.4,81.3,,83.4,73.4,0.0,0,1,69,73,1.4,1,4
Kevin Williams,1325,DI,NO,3,0,-0.3,0,1,20,,74.0,79.9,54.6,76.5,69.6,0.0,0,0,45,47,6.7,3,3
Terrell Suggs,1326,ED,BLT,1,0,,0,0,3,75.1,62.5,77.6,64.3,44.8,,,0,0,14,14,0.0,0,0
Calvin Pace,1334,ED,NYJ,3,0,3.0,0,0,22,64.7,51.3,83.5,48.7,53.6,28.1,50.0,1,0,52,55,1.9,1,1
Charles Tillman,1351,CB,CAR,3,2,3.7,0,0,5,64.0,67.1,84.8,59.0,77.1,85.0,0.0,0,0,60,63,3.3,2,3
Rashean Mathis,1355,CB,DET,3,0,5.3,0,0,11,69.5,70.3,83.0,60.0,68.8,72.5,0.0,0,0,83,85,2.4,2,4
Cory Redding,1381,DI,ARZ,3,1,2.0,0,0,1,,59.1,7.9,60.4,64.7,69.6,0.0,0,1,22,22,9.1,2,2
Robert Mathis,1447,ED,IND,2,0,2.0,0,0,14,62.7,75.0,79.5,68.6,60.0,71.4,0.0,0,0,2,2,50.0,1,1
Chris Clemons,1585,ED,JAX,3,1,,0,0,15,60.0,46.0,85.4,59.6,31.4,71.2,50.0,1,0,36,37,0.0,0,0
Colin Cole,1589,DI,CAR,2,1,,0,0,5,,57.9,78.4,56.8,58.6,67.3,0.0,0,0,15,15,0.0,0,0
Cullen Jenkins,1637,DI,NYG,3,1,4.5,0,0,21,60.9,57.4,44.1,56.4,63.4,72.4,0.0,0,1,33,33,3.0,1,2
DeAngelo Hall,1729,CB,WAS,3,1,11.0,0,0,32,66.9,68.7,80.4,,71.7,84.8,0.0,0,0,43,44,2.3,1,2
Vince Wilfork,1742,DI,HST,3,2,-2.0,0,0,13,,62.1,37.9,53.7,69.5,72.3,0.0,0,1,64,65,3.1,2,2
Karlos Dansby,1754,LB,CLV,3,2,3.5,0,0,8,49.5,61.9,83.6,72.6,69.9,69.3,9.5,2,0,94,97,7.4,7,17
Daryl Smith,1760,LB,BLT,3,1,4.9,0,0,3,63.4,64.1,84.3,49.2,66.1,49.0,0.0,0,0,71,73,1.4,1,7
Dwan Edwards,1772,DI,CAR,3,0,1.0,0,0,5,62.2,42.9,81.7,52.5,33.6,70.7,0.0,0,0,33,35,3.0,1,1
Randy Starks,1792,DI,CLV,3,1,2.2,0,0,8,61.1,60.4,81.0,61.0,56.9,29.8,14.3,1,0,42,44,11.9,5,5
Will Allen,1832,S,PIT,3,0,4.9,0,0,25,75.6,72.0,7.6,73.6,55.7,27.4,40.0,6,1,66,71,7.6,5,9
Jared Allen,1847,ED,CHI,3,1,3.5,0,0,6,61.4,63.0,27.3,63.2,64.7,75.2,0.0,0,1,46,47,2.2,1,2
