player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,14,647,0,23,0,5.3,50.0,99.2,112.5,56.3,2,3,75.0,88.1,1,7,18.8,3,3,16.7,2,258,39.9,260,2,13,4,0,4,4,0.0,2.0,0,4,12.8,69.2,99.4,37.3,25.8,0,1,7.7,83.1,3,40,14.3,4,1,62.8,9,350,54.1,352,4,20,13,0,133,50,0.4,14.8
Julius Peppers,1010,ED,GB,14,40,0,12,1,,,6.3,,,0,0,,63.9,0,,0.0,0,0,0.0,0,11,27.5,174,5,1,0,0,0,0,0.0,,0,0,0.3,100.0,11.3,9.0,9.0,0,0,0.0,51.9,0,14,37.5,3,0,112.5,3,27,67.5,239,7,5,3,0,33,32,1.2,11.0
Dwight Freeney,1019,ED,ARZ,9,8,0,1,0,-1.0,100.0,2.5,2.0,2.0,0,0,0.0,46.2,0,41,100.0,1,0,118.8,1,2,25.0,80,1,0,1,0,41,42,20.5,41.0,0,0,,,5.9,,,0,0,,61.2,0,,,0,0,0.0,0,6,75.0,102,3,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,13,79,0,25,0,,,7.9,,,0,0,,62.9,0,,,0,0,0.0,0,5,6.3,63,0,0,0,0,0,0,0.0,,0,1,4.6,66.7,28.5,11.3,7.6,1,1,11.1,77.5,0,15,16.7,1,1,75.2,6,70,88.6,246,5,4,9,0,38,37,0.6,6.3
Terence Newman,1321,CB,MIN,14,525,0,18,0,9.9,53.3,100.0,13.6,7.3,0,2,13.3,58.7,0,22,0.0,0,2,71.3,8,117,22.3,117,1,5,15,0,89,36,0.8,11.1,0,2,11.3,64.4,99.5,9.5,6.1,1,7,11.9,65.4,1,55,11.8,4,5,89.9,38,382,72.8,384,6,28,59,2,423,126,1.2,11.1
Terrell Suggs,1326,ED,BLT,1,7,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,25.9,,,0,0,,75.1,0,,,0,0,0.0,0,7,100.0,27,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,14,65,0,22,0,5.5,50.0,9.9,11.0,5.5,0,0,0.0,66.7,0,12,0.0,0,0,68.8,1,12,18.5,121,2,1,2,0,12,5,1.1,12.0,0,0,3.5,62.5,35.9,9.6,6.0,0,1,12.5,57.7,0,14,33.3,1,1,76.0,5,51,78.5,142,1,2,8,0,42,19,0.9,8.4
Charles Tillman,1351,CB,CAR,10,423,0,5,0,11.8,56.3,98.9,9.6,5.4,0,0,0.0,41.3,0,21,0.0,0,0,83.9,9,91,21.5,92,0,6,16,0,134,54,1.6,14.9,0,2,14.8,55.3,98.3,13.5,7.5,1,4,10.5,63.4,2,48,8.0,2,4,69.0,21,298,70.4,303,5,21,38,1,310,70,1.1,14.8
Rashean Mathis,1355,CB,DET,7,248,0,11,1,7.3,92.9,100.0,5.6,5.2,0,1,7.1,55.3,0,50,0.0,0,1,118.8,13,78,31.5,78,3,7,14,0,194,96,2.7,14.9,0,1,7.8,70.8,98.7,8.7,6.2,0,2,8.3,67.6,1,20,12.5,2,1,75.0,17,151,60.9,153,4,13,24,0,180,77,1.2,10.6
Robert Mathis,1447,ED,IND,13,41,0,14,0,2.0,100.0,8.4,11.0,11.0,0,0,0.0,53.9,0,40,,0,0,118.8,1,11,26.8,131,3,0,1,0,40,38,3.6,40.0,0,0,1.0,0.0,14.8,,21.0,0,0,0.0,91.5,0,,,0,0,39.6,0,23,56.1,155,2,0,1,0,0,0,0.0,
