player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Charles Woodson,330,S,OAK,15,700,0,23,0,5.3,50.0,99.3,123.5,61.8,2,3,75.0,86.5,1,7,22.2,4,3,16.7,2,283,40.4,285,2,14,4,0,4,4,0.0,2.0,0,4,12.8,69.2,99.5,40.4,28.0,1,1,7.7,87.3,3,40,14.3,4,1,62.8,9,378,54.0,380,4,20,13,0,133,50,0.4,14.8
Julius Peppers,1010,ED,GB,15,42,0,12,1,,,6.2,,,0,0,,63.9,0,,0.0,0,0,0.0,0,11,26.2,178,5,1,0,0,0,0,0.0,,0,0,0.3,100.0,11.3,9.3,9.3,0,0,0.0,52.3,0,14,37.5,3,0,112.5,3,28,66.7,248,7,5,3,0,33,32,1.2,11.0
Dwight Freeney,1019,ED,ARZ,10,9,0,1,0,-1.0,100.0,2.1,2.0,2.0,0,0,0.0,46.2,0,41,100.0,1,0,118.8,1,2,22.2,97,3,0,1,0,41,42,20.5,41.0,0,0,,,6.6,,,0,0,,61.7,0,,,0,0,0.0,0,7,77.8,106,4,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,14,83,0,25,0,,,7.5,,,0,0,,62.9,0,,,0,0,0.0,0,5,6.0,67,0,0,0,0,0,0,0.0,,0,1,4.6,70.0,28.4,10.3,7.2,1,1,10.0,73.6,0,15,14.3,1,1,78.3,7,74,89.2,261,5,5,10,0,43,37,0.6,6.1
Terence Newman,1321,CB,MIN,15,551,0,18,0,9.7,52.9,100.0,12.7,6.7,0,2,11.8,54.9,0,22,0.0,0,2,70.2,9,123,22.3,123,1,6,17,0,98,38,0.9,10.9,0,2,11.7,63.5,99.5,9.5,6.0,1,8,12.7,63.9,1,72,11.4,4,6,97.5,40,401,72.8,403,6,29,63,3,503,158,1.3,12.6
Terrell Suggs,1326,ED,BLT,1,7,0,3,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,25.9,,,0,0,,75.1,0,,,0,0,0.0,0,7,100.0,27,0,0,0,0,0,0,0.0,
Calvin Pace,1334,ED,NYJ,15,70,0,22,0,5.5,50.0,10.4,12.0,6.0,0,0,0.0,67.0,0,12,0.0,0,0,68.8,1,13,18.6,125,2,1,2,0,12,5,1.0,12.0,0,0,3.5,62.5,37.2,10.4,6.5,0,1,12.5,58.5,0,14,33.3,1,1,76.0,5,55,78.6,148,1,2,8,0,42,19,0.8,8.4
Charles Tillman,1351,CB,CAR,11,456,0,5,0,11.3,58.8,99.0,9.4,5.5,0,0,0.0,44.2,0,21,0.0,0,0,85.4,10,99,21.7,100,0,8,17,0,140,56,1.5,14.0,0,2,14.6,54.8,98.5,13.4,7.4,1,4,9.5,62.3,2,48,7.1,2,4,69.6,23,323,70.8,328,5,24,42,1,341,73,1.1,14.8
Rashean Mathis,1355,CB,DET,7,248,0,11,1,7.3,92.9,100.0,5.6,5.2,0,1,7.1,55.3,0,50,0.0,0,1,118.8,13,78,31.5,78,3,7,14,0,194,96,2.7,14.9,0,1,7.8,70.8,98.7,8.7,6.2,0,2,8.3,67.6,1,20,12.5,2,1,75.0,17,151,60.9,153,4,13,24,0,180,77,1.2,10.6
Cory Redding,1381,DI,ARZ,11,1,0,1,0,,,0.0,,,0,0,,68.3,1,,,0,0,0.0,0,0,0.0,52,0,0,0,0,0,0,,,0,0,,,1.6,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,61,0,0,0,0,0,0,0.0,
