player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Mark Glowinski,9567,G,IND,4,0,14,67.8,100.0,52,38.0,52,70.2,0,100.0,137,137,67.4,100.0,69,50.4,69
Braden Smith,46794,T,IND,4,0,14,58.6,100.0,52,38.0,52,65.1,1,100.0,137,137,67.8,100.0,69,50.4,69
Joel Bitonio,8670,G,CLV,4,0,8,76.3,100.0,60,44.1,60,71.2,0,100.0,136,136,64.9,100.0,64,47.1,64
Wyatt Teller,46131,G,CLV,4,0,8,79.9,100.0,60,44.1,60,93.5,2,100.0,136,136,95.3,100.0,64,47.1,64
J.C. Tretter,7904,C,CLV,4,0,8,60.4,100.0,60,44.1,60,73.7,0,100.0,136,136,73.5,100.0,64,47.1,64
Joe Thuney,10712,G,NE,4,0,19,74.1,100.0,71,52.6,71,76.5,0,100.0,135,135,63.1,100.0,42,31.1,42
Baker Mayfield,46518,QB,CLV,4,0,8,60.0,100.0,60,45.8,60,60.0,0,96.3,131,136,60.0,100.0,64,48.9,64
Quenton Nelson,12954,G,IND,4,0,14,58.5,100.0,51,38.9,51,72.4,0,100.0,131,131,73.2,100.0,66,50.4,66
Ryan Kelly,10652,C,IND,4,0,14,55.4,100.0,51,38.9,51,62.5,0,100.0,131,131,68.6,100.0,66,50.4,66
Andrew Whitworth,3000,T,LA,4,0,26,66.5,100.0,37,28.5,37,83.8,1,100.0,130,130,81.4,100.0,72,55.4,72
Austin Corbett,46290,G,LA,4,0,26,58.6,100.0,37,28.5,37,67.1,0,100.0,130,130,65.1,100.0,72,55.4,72
Austin Blythe,10882,C,LA,4,0,26,51.8,100.0,37,28.5,37,72.1,0,100.0,130,130,70.9,100.0,72,55.4,72
Rob Havenstein,9490,T,LA,4,0,26,56.7,100.0,37,28.5,37,73.8,0,100.0,130,130,83.2,100.0,72,55.4,72
Isaiah Wynn,46048,T,NE,4,0,19,77.1,100.0,69,53.9,69,74.9,0,100.0,128,128,76.9,100.0,40,31.3,40
