player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Nate Davis,46808,G,TEN,13,0,31,65.3,100.0,118,28.7,118,64.7,3,100.0,411,411,64.7,100.0,270,65.7,270
J.C. Tretter,7904,C,CLV,13,0,8,62.6,100.0,189,46.9,189,73.6,2,100.0,403,403,74.0,100.0,181,44.9,181
Joel Bitonio,8670,G,CLV,13,0,8,80.3,100.0,189,46.9,189,81.8,0,100.0,403,403,74.4,100.0,181,44.9,181
Joe Thuney,10712,G,NE,13,0,19,69.9,100.0,228,57.3,228,66.5,1,100.0,398,398,64.8,100.0,96,24.1,96
Jedrick Wills Jr.,58467,T,CLV,13,0,8,56.8,100.0,184,46.7,184,49.3,2,100.0,394,394,48.1,100.0,177,44.9,177
Dakota Dozier,8772,G,MIN,13,0,18,60.0,100.0,88,22.3,88,54.5,1,100.0,394,394,56.6,100.0,265,67.3,265
Riley Reiff,7029,T,MIN,13,0,18,62.5,100.0,88,22.3,88,62.1,1,100.0,394,394,59.5,100.0,265,67.3,265
Garrett Bradbury,46013,C,MIN,13,0,18,67.4,100.0,88,22.3,88,68.6,1,100.0,394,394,72.8,100.0,265,67.3,265
Dennis Kelly,7146,T,TEN,13,0,31,69.2,100.0,114,29.0,114,63.7,1,100.0,393,393,62.3,100.0,260,66.2,260
Brian O'Neill,46854,T,MIN,13,0,18,73.2,100.0,88,22.6,88,79.9,2,100.0,390,390,81.8,100.0,263,67.4,263
Orlando Brown Jr.,46227,T,BLT,13,0,3,71.4,100.0,277,71.2,277,73.7,0,100.0,389,389,74.5,100.0,80,20.6,80
Ben Jones,7099,C,TEN,13,1,31,60.3,100.0,112,28.8,112,72.1,3,100.0,389,389,80.5,100.0,259,66.6,259
Mark Glowinski,9567,G,IND,13,1,14,55.5,100.0,134,34.4,134,63.3,2,100.0,389,389,69.7,100.0,207,53.2,207
Austin Blythe,10882,C,LA,13,0,26,58.7,100.0,124,32.0,124,76.0,1,100.0,388,388,74.3,100.0,212,54.6,212
Rob Havenstein,9490,T,LA,13,0,26,61.1,100.0,124,32.0,124,84.8,1,100.0,388,388,92.6,100.0,212,54.6,212
Austin Corbett,46290,G,LA,13,0,26,67.6,100.0,124,32.0,124,75.2,0,100.0,388,388,75.9,100.0,212,54.6,212
Erik McCoy,37347,C,NO,13,0,20,73.4,100.0,153,39.8,153,69.0,1,100.0,384,384,59.2,100.0,177,46.1,177
Kirk Cousins,7102,QB,MIN,13,0,18,60.1,98.9,87,22.7,88,60.0,0,97.2,383,394,60.0,99.6,264,68.9,265
Ryan Tannehill,7014,QB,TEN,13,0,31,61.1,100.0,116,30.4,116,60.7,0,96.2,381,396,60.2,99.2,259,68.0,261
Quenton Nelson,12954,G,IND,13,0,14,66.8,100.0,133,34.9,133,75.7,2,100.0,381,381,74.9,100.0,204,53.5,204
Bradley Bozeman,27934,G,BLT,13,0,3,56.5,100.0,271,71.3,271,57.9,0,100.0,380,380,59.3,100.0,79,20.8,79
Baker Mayfield,46518,QB,CLV,13,0,8,60.0,100.0,186,49.3,186,60.0,0,94.7,377,398,60.0,98.3,176,46.7,179
Michael Onwenu,27357,T,NE,13,0,19,88.3,100.0,211,57.0,211,87.6,1,100.0,370,370,73.1,100.0,87,23.5,87
Jack Conklin,10642,T,CLV,12,0,8,72.2,100.0,170,46.2,170,80.1,0,100.0,368,368,83.0,100.0,169,45.9,169
D.J. Humphries,9457,T,ARZ,13,0,1,71.6,100.0,136,37.1,136,91.1,1,100.0,367,367,93.5,100.0,178,48.5,178
Kelvin Beachum,7229,T,ARZ,13,0,1,57.6,100.0,135,36.9,135,63.0,0,100.0,366,366,69.1,100.0,178,48.6,178
Forrest Lamp,11793,G,LAC,13,0,27,56.3,100.0,117,32.1,117,45.1,0,100.0,365,365,43.8,100.0,195,53.4,195
Dan Feeney,11826,C,LAC,13,0,27,49.7,100.0,117,32.1,117,45.9,0,100.0,365,365,41.2,100.0,195,53.4,195
Ryan Kelly,10652,C,IND,12,0,14,64.4,100.0,129,35.8,129,66.0,1,100.0,360,360,69.3,100.0,191,53.1,191
