team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
GB,12,10,373,5,47,373,91.7,57,5
LA,26,10,393,15,44,393,91.2,64,5
ARZ,1,10,396,6,58,396,90.9,68,4
CLV,8,10,302,11,27,302,90.7,47,9
KC,16,10,424,15,61,424,89.9,81,5
CAR,5,11,420,9,57,420,89.5,77,11
PIT,25,10,399,21,52,399,89.3,79,6
NE,19,10,330,8,44,330,88.8,63,11
IND,14,10,363,13,61,363,88.4,79,5
SEA,29,10,433,15,70,433,88.1,94,9
NO,20,10,362,17,53,362,87.8,79,9
TEN,31,10,343,32,39,343,87.6,78,7
BLT,3,10,333,9,54,333,87.2,74,11
HST,13,10,403,8,79,403,87.0,96,9
DET,11,10,389,15,51,389,86.9,84,18
LV,23,10,345,14,66,345,86.7,86,6
TB,30,11,452,38,64,452,86.7,111,9
DAL,9,10,465,16,79,465,86.6,110,15
SF,28,10,379,29,45,379,86.5,88,14
DEN,10,10,408,20,78,408,86.3,105,7
ATL,2,10,428,28,61,428,86.3,103,14
MIA,17,10,353,16,62,353,86.1,88,10
WAS,32,10,405,29,50,405,86.0,96,17
BUF,4,10,411,15,84,411,86.0,107,8
LAC,27,10,422,25,74,422,85.9,109,10
JAX,15,10,428,14,80,428,85.5,109,15
CIN,7,10,466,32,85,466,84.4,131,14
MIN,18,10,300,21,53,300,83.7,86,12
CHI,6,10,435,24,92,435,83.4,130,14
PHI,24,10,438,28,72,438,82.0,129,29
NYJ,22,10,370,27,93,370,79.7,135,15
NYG,21,10,381,18,111,381,79.4,143,14
