team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
GB,12,8,298,4,36,298,91.9,44,4
CLV,8,8,255,10,23,255,91.2,39,6
LA,26,8,301,11,35,301,90.7,51,5
ARZ,1,8,310,5,48,310,90.5,56,3
KC,16,9,376,13,54,376,89.8,72,5
SEA,29,8,344,12,46,344,89.5,65,7
NE,19,8,269,7,38,269,88.7,53,8
CAR,5,9,351,8,51,351,88.5,70,11
PIT,25,8,307,15,47,307,87.9,68,6
NO,20,8,305,15,45,305,87.9,67,7
IND,14,8,287,10,54,287,87.8,67,3
TB,30,9,362,30,45,362,87.7,82,7
BLT,3,8,259,9,38,259,87.5,56,9
MIA,17,8,282,15,46,282,87.4,66,5
TEN,31,8,277,25,33,277,87.4,64,6
DET,11,8,316,14,45,316,87.2,70,11
ATL,2,9,383,22,55,383,87.1,88,11
LV,23,8,285,14,50,285,86.7,70,6
HST,13,8,326,6,65,326,86.7,79,8
LAC,27,8,332,20,56,332,86.4,83,7
SF,28,9,337,26,40,337,86.1,80,14
JAX,15,8,351,11,63,351,86.0,86,12
CIN,7,8,373,20,68,373,85.8,97,9
DAL,9,9,431,15,78,431,85.7,108,15
BUF,4,9,360,14,75,360,85.4,97,8
WAS,32,8,320,21,44,320,85.2,80,15
DEN,10,8,328,19,66,328,84.9,92,7
CHI,6,9,401,21,88,401,83.4,121,12
MIN,18,8,230,17,38,230,83.3,66,11
PHI,24,8,357,19,63,357,82.6,103,21
NYG,21,9,348,14,102,348,79.9,128,12
NYJ,22,9,338,23,88,338,79.4,125,14
