player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Drew Brees,802,QB,NO,6,283,72.4,76,80,8.1,2.4,2,5,5.9,62.5,50,32,9.1,86,30.4,5,31,,84.3,78.9,80.2,77.2,,,2,1,91,18.8,89.6,7.0,6,0,0,0,2,2,2.2,621,7.8,0,20,90.7,90.0,89.3,57.2,79.0,176,184,7.8,2.68,1,16,8.4,71.2,131,51,5.8,197,69.6,8,76,,90.0,90.8,83.2,89.7,,66.0,0,7,203,9.8,100.2,2.5,5,8,2,5,11,7,3.4,1531,8.3,80.6,191,197,8.2,2.32,3,18,8.8,73.6,145,0,5.8,200,70.7,9,85,,90.0,93.7,83.3,92.9,,48.2,0,5,207,,108.7,0.0,0,3,2,1,11,4,1.9,1760,8.9,2,65.6,61,67,7.0,3.26,0,3,4.2,53.7,36,83,10.0,83,29.3,4,22,,84.0,61.5,80.0,58.0,,77.4,2,3,87,13.3,62.5,13.3,11,5,0,4,2,5,5.7,392,5.9
Cam Newton,6153,QB,CAR,6,260,64.2,67,70,11.8,2.87,0,6,7.6,55.7,39,34,9.3,83,31.9,4,28,,62.1,60.8,80.2,59.4,,66.4,3,2,92,20.6,91.4,8.4,7,6,0,0,3,2,2.2,680,9.7,0,5,84.9,61.7,60.7,64.2,67.1,152,159,10.1,3.31,1,14,8.5,59.7,95,55,6.9,177,68.1,7,59,,89.4,65.5,82.8,61.3,,80.9,1,7,183,5.5,72.5,1.7,3,15,2,3,4,16,8.7,1167,7.3,67.9,162,165,10.4,2.79,1,19,10.9,63.0,104,0,5.5,171,65.8,6,64,,89.2,68.1,82.8,67.1,,63.2,0,6,180,,88.1,0.0,0,6,2,0,6,14,7.8,1447,8.8,2,61.4,57,64,11.4,3.9,0,1,1.4,46.9,30,89,14.3,89,34.2,5,23,,62.8,56.0,80.3,48.0,,82.8,4,3,95,11.2,52.9,11.2,10,15,0,3,1,4,4.2,400,6.3
Tom Brady,698,QB,NE,6,251,71.9,64,65,9.6,2.37,1,8,11.6,67.7,44,20,4.3,69,27.5,2,33,,82.9,87.5,79.4,85.0,,,0,1,74,20.0,126.7,5.8,4,0,0,0,6,1,1.4,684,10.5,1,19,90.5,94.0,93.8,41.8,76.4,165,172,9.7,2.71,0,18,9.8,67.4,116,43,7.9,182,72.5,10,72,,89.8,94.5,83.1,93.7,,48.0,3,7,194,16.3,96.5,3.8,7,3,0,4,10,1,0.5,1479,8.6,78.4,185,186,8.8,2.38,1,21,10.9,72.6,135,0,6.9,188,74.9,10,89,,89.9,96.9,83.1,95.7,,52.3,0,7,195,,111.8,0.0,0,2,0,0,14,2,1.0,1779,9.6,1,61.4,44,51,13.5,3.33,0,5,8.3,49.0,25,63,7.4,63,25.1,2,16,,82.8,68.8,79.4,68.7,,56.8,3,1,73,17.5,79.2,17.5,11,1,0,4,2,0,0.0,384,7.5
Matthew Stafford,4924,QB,DET,6,251,73.8,42,46,8.2,2.35,1,4,8.5,54.3,25,18,19.4,48,19.1,6,18,,80.3,81.2,0.0,81.7,,58.3,0,2,49,5.6,95.0,2.1,1,1,0,3,5,3,6.1,326,7.1,0,11,48.2,70.7,72.8,40.4,77.0,174,191,8.6,2.64,4,12,5.9,63.9,122,52,9.0,203,80.9,12,62,,56.0,68.7,83.4,67.6,,63.5,1,1,214,19.2,101.6,4.9,10,2,0,12,10,7,3.3,1420,7.4,79.9,174,181,8.4,2.33,4,11,5.9,68.5,124,0,10.8,181,72.1,15,63,,89.5,73.0,82.9,71.7,,,0,3,187,,108.5,0.0,0,0,0,3,13,6,3.2,1403,7.8,4,61.9,42,56,9.0,3.24,1,5,8.1,41.1,23,70,11.5,70,27.9,3,17,,26.4,69.0,0.0,69.5,,60.8,1,0,76,15.7,73.7,15.7,11,3,0,12,2,4,5.3,343,6.1
Matt Ryan,4317,QB,ATL,6,242,66.7,63,64,8.4,2.33,0,4,5.9,59.4,38,24,9.5,68,28.1,4,25,,44.5,75.3,79.4,72.6,,65.6,0,1,73,12.5,90.8,4.4,3,1,0,1,3,2,2.7,462,7.2,0,2,52.2,75.3,73.8,62.5,72.9,144,154,9.0,2.73,0,13,7.9,62.3,96,57,8.6,174,71.9,9,59,,56.4,73.4,82.9,71.4,,68.3,1,5,184,21.1,78.5,6.9,12,8,2,7,5,3,1.6,1003,6.5,77.2,149,153,8.5,2.47,0,9,5.6,69.9,107,0,7.0,161,66.5,8,66,,88.8,83.3,82.6,80.6,,70.5,0,3,170,,95.4,0.0,0,8,2,2,6,1,0.6,1105,7.2,0,55.2,58,65,9.6,2.92,0,8,11.4,41.5,27,81,15.6,81,33.5,5,18,,24.3,57.2,80.0,56.4,,63.9,1,3,87,18.5,50.8,18.5,15,1,0,6,2,4,4.6,360,5.5
Josh Freeman,4940,QB,TB,6,242,65.5,55,56,9.5,2.3,0,1,1.7,51.8,29,23,19.4,60,24.8,7,20,,81.7,65.0,78.8,63.5,,63.9,0,2,62,13.0,71.7,5.0,3,1,0,1,2,2,3.2,396,7.1,0,30,90.5,67.1,66.4,64.1,76.3,156,163,6.9,2.77,2,9,5.1,66.3,108,57,9.2,182,75.2,11,61,,89.8,69.7,34.1,66.5,,78.7,1,4,195,8.8,80.4,2.7,5,14,3,1,3,8,4.1,1063,6.5,79.5,151,156,7.7,2.37,2,8,4.9,67.9,106,0,11.7,162,66.9,14,64,,88.8,78.5,27.7,76.3,,72.9,0,3,170,,90.0,0.0,0,6,3,0,4,8,4.7,1152,7.4,2,58.3,60,63,7.2,3.23,0,2,2.9,49.2,31,80,11.4,80,33.1,4,17,,83.9,50.7,80.0,46.2,,76.8,1,3,87,10.0,48.8,10.0,8,9,0,2,1,2,2.3,307,4.9
Aaron Rodgers,2241,QB,GB,6,239,81.0,58,60,10.2,2.49,0,10,15.9,75.0,45,17,4.3,66,27.6,2,30,,82.4,93.4,79.2,92.6,,59.9,0,1,69,17.6,148.6,4.5,3,3,0,2,7,1,1.4,809,13.5,0,12,90.4,89.5,90.7,50.4,78.6,145,149,8.5,2.87,0,13,8.4,68.5,102,44,10.5,173,72.4,12,59,,89.2,82.0,82.8,82.1,,56.7,0,2,179,20.5,110.2,5.2,9,15,0,4,10,0,0.0,1228,8.2,83.8,167,168,8.7,2.44,0,16,9.2,75.0,126,0,10.0,178,74.5,14,75,,89.4,92.5,82.9,92.0,,56.4,0,3,184,,134.5,0.0,0,10,0,1,17,1,0.5,1760,10.5,2,58.3,36,41,10.6,3.73,0,7,16.3,51.2,21,61,0.0,61,25.5,0,14,,81.8,66.4,78.9,66.7,,59.2,0,0,64,19.7,72.9,19.7,12,8,0,5,0,0,0.0,277,6.8
Michael Vick,773,QB,PHI,6,236,70.2,84,91,7.5,2.82,2,8,8.4,61.5,56,55,5.1,104,44.1,3,40,,85.5,73.0,80.9,62.4,,93.3,1,7,110,9.1,65.7,4.8,5,8,0,4,3,6,5.5,729,8.0,0,24,27.9,81.3,81.6,67.0,79.0,100,109,10.4,3.23,2,13,11.8,61.5,67,41,15.2,132,55.9,12,51,,39.2,91.9,81.7,90.7,,75.2,2,1,137,7.3,100.1,2.3,3,20,2,3,6,4,2.9,844,7.7,83.5,121,128,8.4,2.73,3,9,7.0,71.1,91,0,9.9,140,59.3,10,61,,87.4,93.2,81.9,89.6,,92.9,0,3,142,,104.2,0.0,0,12,2,2,6,1,0.7,1137,8.9,3,58.7,63,72,10.2,3.52,1,12,15.8,44.4,32,96,13.5,96,40.7,5,30,,29.3,66.9,80.7,62.2,,73.4,3,5,105,8.3,49.3,8.3,8,16,0,5,3,9,8.6,436,6.1
Colt McCoy,5609,QB,CLV,5,233,55.4,65,70,9.9,2.67,1,4,5.5,45.7,32,38,11.1,82,35.2,4,26,,83.9,53.7,80.0,51.0,,73.8,2,1,86,15.8,76.8,7.3,6,6,0,2,4,4,4.7,396,5.7,0,8,47.0,62.0,65.8,35.5,72.8,136,147,6.2,2.73,4,7,4.5,60.5,89,42,10.1,151,64.8,10,46,,67.2,73.8,25.0,73.8,,54.6,0,2,160,4.8,78.7,1.3,2,2,1,6,4,8,5.0,803,5.5,71.3,143,147,6.3,2.37,3,7,4.6,61.2,90,0,11.8,153,65.7,12,53,,88.2,78.6,24.0,77.1,,68.1,0,1,158,,88.3,0.0,0,6,1,0,6,4,2.5,862,5.9,2,56.9,58,70,10.0,3.35,2,4,5.3,44.3,31,80,6.1,80,34.3,2,19,,51.4,45.4,80.1,45.6,,62.5,2,2,88,10.0,56.7,10.0,8,2,0,8,2,8,9.1,337,4.8
Jay Cutler,2956,QB,CHI,6,223,68.8,64,70,8.1,2.54,0,4,5.6,52.9,37,33,15.9,79,35.4,7,24,,28.6,57.8,79.7,57.8,,,3,3,80,27.3,71.2,11.4,9,0,0,3,2,4,5.0,561,8.0,0,6,32.0,64.3,65.5,47.2,71.8,124,130,8.6,2.81,0,9,6.4,63.8,83,49,6.7,144,64.6,6,44,,65.9,69.9,23.0,68.8,,68.6,2,1,155,20.4,96.8,6.9,10,4,0,4,6,7,4.5,915,7.0,70.4,135,138,8.5,2.41,0,6,4.3,61.6,85,0,10.5,141,63.2,10,45,,87.5,70.1,81.9,67.7,,75.3,0,3,144,,88.3,0.7,1,2,0,3,6,4,2.8,975,7.1,2,71.7,53,62,8.4,3.25,0,7,10.0,56.5,35,82,7.9,82,36.8,3,23,,24.6,57.9,0.0,59.6,,54.6,5,1,91,22.0,86.8,22.0,18,2,0,4,2,7,7.7,501,8.1
