player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Marc Bulger,684,QB,SL,13,546,63.2,125,130,9.7,2.29,1,7,5.1,57.7,75,50,5.1,145,26.6,4,47,,65.4,57.9,82.1,57.4,,63.3,1,4,152,30.0,82.4,10.3,15,0,0,3,6,8,5.3,926,7.1,0,26,49.9,67.3,67.7,38.9,73.7,346,368,9.0,2.63,4,11,2.8,65.2,240,103,5.9,401,73.4,15,130,,54.0,73.5,86.1,71.2,,81.6,1,4,422,29.1,93.2,7.5,30,3,8,9,13,11,2.6,2604,7.1,71.3,373,390,9.4,2.31,5,14,3.5,65.6,256,0,3.8,393,72.0,10,139,,91.2,75.8,86.0,73.4,,79.7,1,5,407,,94.0,0.3,1,2,8,3,15,12,2.9,2787,7.1,2,69.4,98,108,8.5,3.12,0,4,3.3,54.6,59,153,13.2,153,28.0,9,38,,23.2,52.3,82.5,51.9,,64.4,1,3,167,28.8,77.0,28.8,44,1,0,9,4,7,4.2,743,6.9
Jon Kitna,217,QB,DET,13,543,66.9,148,163,9.4,2.5,1,6,3.4,58.3,95,75,4.0,182,33.5,4,65,,52.2,61.9,83.1,60.9,,65.9,4,5,196,24.0,81.1,9.9,18,1,0,10,5,10,5.1,1291,7.9,0,11,68.9,63.5,63.3,54.2,72.1,305,320,8.7,2.93,5,12,3.6,64.4,206,121,6.4,361,66.5,14,116,,83.9,65.3,85.7,64.1,,67.3,2,14,376,25.6,75.4,8.6,31,10,1,7,9,17,4.5,2194,6.9,73.5,332,341,8.8,2.52,4,16,4.5,68.0,232,0,4.9,347,63.9,12,139,,91.0,82.8,85.6,80.7,,63.8,0,11,365,,90.7,0.0,0,6,1,4,12,11,3.0,2754,8.1,2,62.0,121,142,9.3,3.27,2,2,1.3,48.6,69,196,8.0,196,36.1,6,42,,35.5,31.4,83.3,31.4,,72.9,6,8,207,25.0,45.2,25.0,49,5,0,13,2,16,7.7,731,5.1
Brett Favre,14,QB,GB,13,505,59.8,107,114,10.5,2.41,3,8,6.7,50.9,58,39,9.4,120,23.8,6,40,,60.8,65.5,81.4,64.8,,,2,2,125,15.4,87.3,5.0,6,0,0,2,5,8,6.4,972,8.5,1,12,66.9,57.2,58.1,42.7,69.0,352,370,8.7,2.58,7,12,3.1,58.9,218,92,10.3,385,76.2,25,112,,74.0,56.5,85.9,55.5,,76.7,1,10,398,12.0,75.2,2.9,11,4,2,8,12,16,4.0,2169,5.9,69.7,357,370,9.0,2.38,9,15,3.9,60.5,224,0,10.0,374,74.1,25,122,,91.1,67.5,85.8,66.2,,69.7,0,11,384,,83.2,0.3,1,3,2,2,16,15,3.9,2540,6.9,2,56.9,102,114,9.6,3.01,1,5,4.1,45.6,52,131,10.3,131,25.9,6,30,,27.3,40.8,81.8,41.0,,65.9,3,1,139,12.2,61.3,12.2,16,1,0,8,1,9,6.5,601,5.3
Drew Brees,802,QB,NO,13,503,71.5,123,137,7.7,2.4,5,4,2.8,56.9,78,58,11.4,146,29.0,10,51,,88.0,69.8,26.1,69.0,,63.9,1,4,154,13.8,81.6,5.5,8,1,0,8,5,6,3.9,1055,7.7,0,20,82.3,84.6,87.3,31.8,82.5,314,342,7.9,2.71,13,17,4.8,70.2,240,84,7.3,357,71.0,19,131,,72.1,90.8,85.6,90.5,60.0,44.5,3,6,371,8.3,109.1,2.0,7,8,2,10,20,8,2.2,2981,8.7,82.2,338,358,7.6,2.38,13,18,4.8,70.9,254,0,8.6,361,71.8,24,141,,83.9,92.5,85.7,92.0,60.0,29.5,0,6,375,,111.0,0.3,1,2,2,5,21,8,2.1,3195,8.9,3,69.7,99,121,8.7,3.22,5,3,2.4,52.9,64,142,7.2,142,28.2,5,41,,65.2,57.8,24.8,57.0,,68.9,4,4,150,9.9,72.4,9.9,14,7,0,13,4,6,4.0,841,7.0
Peyton Manning,327,QB,IND,13,474,75.0,96,103,10.5,2.42,2,9,8.3,64.1,66,43,8.3,107,22.6,6,52,,85.8,91.9,81.0,90.8,,,0,2,113,9.3,112.0,3.7,4,0,0,5,9,3,2.7,877,8.5,0,14,91.7,93.1,92.6,49.9,73.0,337,354,10.5,2.67,4,28,7.6,63.3,224,85,8.9,367,77.4,22,140,,91.1,92.5,85.8,91.1,,79.6,1,7,383,10.6,91.2,2.5,9,4,4,8,13,11,2.9,2755,7.8,74.5,329,342,10.3,2.45,6,27,7.6,65.5,224,0,8.6,346,73.0,21,149,,91.0,93.4,85.5,91.9,,79.6,0,9,360,,98.5,0.0,0,4,4,3,19,11,3.1,2817,8.2,0,70.2,104,115,11.5,3.05,0,10,8.1,57.4,66,128,9.6,128,27.0,7,43,,87.0,89.2,81.7,86.6,,,1,0,136,10.2,88.1,10.2,13,0,0,10,3,3,2.2,815,7.1
Brad Johnson,31,QB,MIN,13,465,70.0,110,125,9.3,2.47,4,3,2.3,56.8,71,57,7.8,137,29.5,6,45,,71.6,53.3,82.0,51.7,,73.3,2,5,146,12.3,63.0,5.1,7,5,0,9,1,7,4.8,828,6.6,0,18,73.4,59.9,60.7,43.3,77.0,269,296,7.7,2.62,9,9,2.9,63.5,188,88,9.2,328,70.5,19,90,,82.1,65.1,85.3,65.4,,52.2,8,10,344,21.6,74.6,5.8,19,12,4,6,7,12,3.5,1831,6.2,76.7,292,308,8.0,2.4,10,10,3.1,66.6,205,0,8.5,320,68.8,19,103,,90.9,73.0,85.2,71.6,,63.9,0,9,335,,80.0,0.3,1,10,4,2,7,9,2.7,2003,6.5,3,69.0,87,113,8.5,2.95,3,2,1.7,47.8,54,145,10.0,145,31.2,6,32,,49.5,37.0,82.2,38.1,,56.1,10,6,155,17.2,46.9,17.2,25,7,0,13,1,10,6.5,656,5.8
Tom Brady,698,QB,NE,13,462,72.5,131,147,8.3,2.39,5,6,3.7,57.8,85,66,10.5,161,34.8,10,58,64.7,88.8,76.1,82.7,75.2,62.1,54.2,6,4,176,18.2,91.1,7.5,12,2,0,5,11,3,1.7,960,6.5,1,19,89.5,80.4,81.7,44.1,75.8,265,283,9.6,2.7,4,20,6.8,61.8,175,79,12.9,301,65.2,26,100,,80.2,83.1,84.9,80.8,,68.1,3,8,310,13.9,81.7,3.7,11,6,1,10,9,8,2.6,1988,7.0,79.5,298,309,8.6,2.4,6,20,6.2,69.3,214,0,9.7,317,68.6,23,130,,90.9,92.2,85.2,91.2,,65.7,0,5,331,,101.1,0.0,0,7,1,4,15,5,1.5,2362,7.6,3,60.2,98,121,10.9,3.02,3,6,4.6,38.0,46,145,22.0,145,31.4,13,28,64.7,64.5,50.2,82.2,50.8,62.1,57.9,9,7,155,15.9,43.6,15.9,23,1,0,11,5,6,3.9,586,4.8
Eli Manning,1722,QB,NYG,13,457,64.1,117,136,10.9,2.48,6,9,6.4,53.7,73,65,2.7,143,31.3,2,49,,65.0,58.6,82.0,59.1,,55.3,2,5,148,9.2,80.7,4.2,6,1,0,11,8,12,8.1,967,7.1,0,21,70.4,61.2,63.3,34.3,70.1,284,295,7.9,2.82,3,9,2.9,60.7,179,95,10.1,314,68.7,20,97,,81.4,66.4,85.1,65.0,,71.3,1,10,329,15.8,80.0,4.8,15,4,2,5,14,17,5.2,1820,6.2,69.0,287,294,8.2,2.56,4,10,3.2,61.6,181,0,8.6,297,65.0,17,99,,90.7,65.8,84.9,64.6,,67.9,0,9,311,,85.6,0.0,0,3,2,1,16,19,6.1,1896,6.4,5,66.7,114,137,10.3,3.0,5,8,5.7,51.8,71,160,6.6,160,35.0,5,47,,46.0,59.9,82.5,59.8,,57.9,3,6,166,13.1,68.7,13.1,21,2,0,15,6,10,6.0,891,6.5
Carson Palmer,1317,QB,CIN,13,448,65.1,129,137,11.2,2.36,2,9,6.1,57.7,79,67,6.0,152,33.9,5,50,,66.9,62.4,82.4,62.0,,,2,2,162,22.4,94.8,9.9,15,0,0,4,9,8,4.9,947,6.9,0,7,79.0,78.0,81.1,30.0,75.3,263,277,9.4,2.58,3,18,6.3,68.6,190,75,4.0,296,66.1,8,116,,90.7,89.9,84.8,88.5,,46.5,3,9,306,20.0,100.6,5.1,15,4,2,6,15,16,5.2,2452,8.9,77.9,294,303,9.6,2.29,4,22,7.0,71.9,218,0,4.8,306,68.3,11,139,,90.8,93.2,85.0,92.4,,47.6,0,8,318,,109.8,0.0,0,3,2,3,19,13,4.1,2754,9.1,5,54.1,98,111,11.2,2.98,1,5,4.2,45.9,51,142,3.8,142,31.7,2,27,,64.5,40.9,82.1,42.3,,58.3,5,3,150,21.1,68.3,21.1,30,1,0,7,5,11,7.3,645,5.8
Ben Roethlisberger,1732,QB,PIT,12,439,61.6,125,133,8.6,2.46,4,5,3.6,51.1,68,67,11.7,153,34.9,9,46,,88.2,44.3,82.3,45.7,,55.7,2,8,158,28.4,63.8,12.4,19,1,0,2,6,8,5.1,929,7.0,0,25,71.5,55.4,58.3,28.7,72.2,245,260,11.0,3.2,3,13,4.9,64.6,168,107,5.1,286,65.1,9,105,,70.2,66.4,84.7,66.5,,50.8,1,12,293,16.8,80.7,6.3,18,7,5,6,9,17,5.8,2028,7.8,73.8,248,262,9.4,2.51,5,13,4.8,64.9,170,0,7.1,265,60.4,13,109,,90.5,76.4,84.4,75.4,,51.9,0,12,273,,84.0,0.0,0,3,5,4,11,14,5.1,2071,7.9,1,58.2,122,131,11.6,3.6,2,5,3.7,50.4,66,174,7.0,174,39.6,5,42,,55.6,30.7,82.7,33.0,,51.2,3,8,178,21.3,57.0,21.3,37,5,0,4,4,11,6.2,886,6.8
